time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
1560,2014-04-10,00:00:00.00,1.2833,6.79368,18.2591,13.7325,18.9312,6.02205,5.49376,4.53676,8.08342,9.86913,18.9257,11.2969,97.8141,13.2471,14.2922,20.6109,11.5009,31.0911,26.6816,10.2836,7.03776,22.8457,6.69939,12.3552,10.1857,7.89469,10.2613,19.3095,18.78,48.3344,19.1262,24.4364,28.4066,7.14657,82.8871,15.3801,12.9261,7.51794,288.146,30.9996,85.189,29.367,18.8856,25.8849,72.0841,9.04551,53.8209,27.5411,12.0535,21.2653
1561,2014-04-11,00:00:00.00,1.66612,5.83506,18.0172,10.7589,14.1811,3.98889,4.48094,2.83963,5.60785,9.37428,20.0924,7.38362,99.2701,8.78663,12.6838,18.5536,14.0739,34.6726,21.3535,10.1045,4.92172,23.1517,4.03297,12.6912,7.13847,6.38373,9.00604,15.0976,15.3193,49.5858,16.7617,16.4136,28.6798,4.18877,64.2062,17.9166,13.4885,4.01499,283.181,34.1988,92.0073,29.2284,18.0528,31.5794,82.7477,5.74692,53.9596,27.3502,10.6304,20.3904
1562,2014-04-12,00:00:00.00,2.05254,4.57558,13.922,11.517,11.1962,3.13769,3.17224,2.82026,3.8791,9.82109,18.2377,4.93732,98.3248,5.81083,11.1161,18.1122,12.0287,39.2,18.4016,7.81143,3.56866,20.1697,3.45166,12.9706,4.98863,6.4258,6.64189,14.3963,15.5144,45.9625,12.4555,12.4241,28.3686,3.24405,50.9259,18.3745,9.76841,3.39837,269.933,44.2543,88.6751,23.4744,17.5264,27.0355,72.2269,5.58144,50.3236,16.8506,7.44633,13.9978
1563,2014-04-13,00:00:00.00,1.5118,4.70764,12.068,11.3366,12.2358,3.92523,2.88151,4.87263,4.40107,9.63633,18.2083,5.13968,98.9189,7.29458,10.6107,16.4496,8.83328,31.1117,20.413,6.6494,3.81377,18.1839,3.37233,11.4522,5.01472,5.75518,5.73667,15.5792,14.3653,46.4213,11.0073,14.029,22.9908,3.18822,51.3175,14.6324,9.48675,3.37544,268.104,39.7342,100.556,22.1809,16.6455,21.0494,62.8911,7.58462,52.4235,17.7297,8.59814,14.3323
1564,2014-04-14,00:00:00.00,1.60787,10.0324,14.3465,13.7466,12.4899,7.02838,3.89289,5.07583,6.13907,10.4249,18.503,6.73235,97.51,6.00161,9.7036,14.9829,7.84489,25.4384,18.5458,7.85237,4.91527,18.9851,3.01383,10.5298,4.94555,7.57548,6.41868,13.4703,11.5321,41.7115,10.5649,11.8519,21.6284,3.13254,46.7561,13.147,10.8909,3.11924,321.184,27.564,97.3192,23.4494,15.3933,22.1943,60.9987,6.25562,58.405,22.4516,10.2765,19.4478
1565,2014-04-15,00:00:00.00,2.9087,13.6115,19.0616,14.8614,14.6157,7.7695,5.33291,2.79436,7.39345,11.5203,17.684,10.9768,99.9736,4.80518,8.88599,14.4637,8.13802,26.9905,15.4059,9.39145,4.62399,19.6,3.05959,10.9484,6.43484,9.70318,9.46736,12.3736,13.7343,33.8355,10.6612,10.6099,22.9,3.16422,38.9356,15.6972,8.78661,3.17803,357.671,25.6929,77.511,23.4497,17.7844,25.0979,65.0574,5.58346,56.534,16.2481,8.24567,18.7257
1566,2014-04-16,00:00:00.00,2.21371,9.08835,25.3116,19.74,15.3007,5.01266,4.5017,2.52644,6.73398,15.5127,19.8228,13.3441,103.408,7.30749,8.81541,13.9853,8.63028,25.6697,14.786,8.19777,3.26245,17.0542,3.23514,11.1379,6.37293,8.87355,12.985,16.6694,19.4276,32.7415,11.9104,15.0225,20.3177,3.57273,35.8298,15.3584,10.5842,3.7036,355.892,28.7065,77.4785,24.4593,20.7801,25.1602,66.2023,8.37672,50.456,15.7362,7.8352,13.9003
1567,2014-04-17,00:00:00.00,1.59724,5.87469,21.517,21.8125,20.2186,3.55412,3.12632,2.6071,5.3342,17.5931,21.3832,10.1608,102.871,8.61766,9.00019,13.509,8.34642,23.7409,15.6541,5.76985,3.14977,15.4571,3.22691,10.957,5.24535,6.02873,13.0768,17.6004,21.3737,35.9503,13.0076,15.562,17.4727,3.84741,35.3763,16.1361,14.8565,4.44419,379.013,29.4645,91.5273,28.7084,20.7101,28.101,62.1401,9.27082,48.7947,25.7662,11.4365,18.1579
1568,2014-04-18,00:00:00.00,2.17311,5.02905,14.0964,13.9132,22.2873,3.23391,2.97264,2.59965,4.85394,12.8056,19.7375,6.71311,97.4285,6.24307,8.99019,13.2183,8.32723,23.1263,15.912,5.47672,3.10255,15.7415,3.08667,10.0971,4.44449,6.30613,10.281,15.3282,20.7222,35.5696,12.0999,11.8056,16.7391,3.53823,35.8798,20.6078,13.0099,4.57297,436.835,31.8355,92.2477,33.14,22.9665,35.9195,68.5121,8.61487,53.8745,26.2423,12.9401,20.8659
1569,2014-04-19,00:00:00.00,1.32553,5.65737,12.6428,9.78649,14.383,3.29318,2.81102,2.49189,5.26295,9.82808,18.9488,6.3845,98.6908,5.38763,8.59274,13.0084,8.11267,22.6396,15.4536,5.51823,3.05866,15.7943,3.07468,8.4261,4.46721,6.33156,7.92297,19.0926,19.7895,35.2362,10.0716,12.6395,17.166,3.14548,35.5141,19.1485,12.9723,3.65557,471.056,38.0834,78.1004,29.4062,20.7858,33.2951,75.6317,8.48367,57.5421,24.9973,10.0706,19.6562
1570,2014-04-20,00:00:00.00,1.2958,5.99388,11.6419,8.99622,10.251,3.73954,2.85392,2.45661,4.64683,8.54052,19.0142,5.96827,109.715,5.22634,8.18299,12.4194,7.54418,22.2235,14.8832,5.46152,3.01437,15.5228,2.86668,7.59246,4.44774,5.07879,7.24458,19.2276,16.3558,36.8651,9.35626,11.7533,17.0789,2.81763,34.6554,17.953,14.7491,2.87677,443.155,36.7003,77.5263,21.7155,15.1734,23.7061,67.7111,6.51322,54.5934,27.7874,6.91019,15.5669
1571,2014-04-21,00:00:00.00,1.2598,4.95736,11.2398,9.00578,9.41094,3.5412,2.90705,2.40019,3.82142,8.67084,22.5735,5.14327,124.57,4.35652,7.70665,11.7985,7.32366,21.3939,13.6851,5.28958,2.94837,14.5672,2.6332,7.58337,3.96412,5.01955,6.42656,14.8526,12.7031,33.5923,8.58165,8.83622,16.358,2.62119,33.349,17.9553,10.389,2.82265,412.644,29.9945,89.6237,17.2104,12.303,18.4135,66.6686,4.42472,56.2254,19.8562,6.02378,11.0934
1572,2014-04-22,00:00:00.00,1.21507,4.57,10.5322,9.40813,9.40434,2.99294,2.67693,2.33724,3.77634,8.95957,24.12,5.08771,126.261,4.17638,7.23953,11.2705,6.84531,20.5865,12.7333,5.17996,2.86862,12.7911,2.56244,7.5155,3.89389,4.91385,5.80533,12.4138,12.0941,29.4292,7.47792,8.33207,15.7197,2.54342,31.6362,12.7322,6.70187,2.75697,423.147,24.6937,86.4686,15.986,11.1959,16.1129,73.1691,4.14825,59.932,12.3977,6.00252,10.9355
1573,2014-04-23,00:00:00.00,1.81848,4.62276,11.084,10.0642,10.0125,3.58993,2.64032,3.92895,4.43067,8.61781,18.8018,5.75261,115.114,4.03087,7.0456,10.7812,6.18587,19.2859,12.4153,5.892,3.28312,11.8415,2.67792,7.44722,3.82354,7.97454,6.60288,11.7816,12.1984,27.9877,8.55899,8.92798,15.0074,2.51784,29.951,9.81437,6.55533,2.68092,461.043,21.5028,77.2114,15.9072,11.2357,15.6114,66.7329,4.20415,54.8906,11.8333,5.92067,10.8091
1574,2014-04-24,00:00:00.00,1.21908,7.71657,11.6555,11.412,10.6726,5.35444,3.25059,4.11496,5.33398,8.99561,16.3319,7.1314,111.915,6.34196,6.84762,10.6373,5.72602,18.1168,12.0769,6.67377,4.41954,13.3892,2.91758,7.97548,6.67896,7.87243,7.42779,12.8311,12.3662,26.2211,9.99792,11.8418,14.1932,2.59555,29.068,9.9429,6.96522,2.60293,481.499,21.1692,84.7986,15.9405,11.4708,15.758,58.6692,4.3995,51.0734,12.0154,5.85935,10.6128
1575,2014-04-25,00:00:00.00,1.13558,7.52793,12.2266,11.2605,11.7979,4.69192,3.6174,2.41677,4.54249,8.25725,15.4607,6.25355,107.953,6.84396,6.61269,10.321,6.09614,17.7684,11.3849,7.48455,4.03154,14.2096,2.66331,9.28569,6.57216,4.6025,7.3185,12.1201,12.344,26.1647,9.63712,11.4483,13.3202,2.46772,28.1575,10.438,7.49524,2.52755,445.082,20.709,84.3303,15.7974,11.4256,16.0568,54.2352,4.17237,49.7052,12.7453,5.84164,10.4425
1576,2014-04-26,00:00:00.00,2.52013,4.45268,12.8047,15.9737,11.8931,3.50913,3.33656,3.89928,4.38465,11.5519,15.8903,5.76592,98.2109,4.42546,6.74953,9.77899,6.99919,17.8456,10.7026,7.55163,3.25731,12.4503,2.72263,10.428,3.5654,7.73005,7.43266,11.0146,13.0071,26.3133,9.00867,8.86631,14.1505,2.55289,27.4511,11.741,7.22318,2.62869,403.955,21.1836,73.9338,16.0202,12.1224,16.1827,48.0432,4.60331,44.1026,12.0946,5.93289,11.3983
1577,2014-04-27,00:00:00.00,1.14777,7.15535,12.2812,18.2504,16.6049,4.93635,3.65525,3.88565,5.69218,12.4611,16.7259,7.80544,90.4773,5.10506,7.64968,11.2788,6.27211,17.4028,12.4674,6.51402,4.18643,13.6609,3.36486,10.4187,5.93868,7.69128,7.83873,14.3287,14.9656,26.1455,9.09603,10.2935,16.2699,4.13228,28.6411,11.6573,8.24619,3.81667,399.04,22.4592,63.6666,18.5498,13.4857,16.7777,45.1612,5.79322,40.8183,13.8267,6.77941,11.9519
1578,2014-04-28,00:00:00.00,1.0583,7.04276,13.25,11.4005,18.6177,4.25413,3.91744,2.1036,4.81028,8.31567,16.3972,6.64913,87.9312,6.02695,8.00733,11.2429,7.115,17.3453,13.9391,7.11078,3.63644,15.6547,2.87468,9.95303,5.90966,4.41608,8.06038,14.151,14.4624,27.037,9.29518,11.184,14.6409,3.76333,33.1244,12.0275,9.55748,3.58154,410.57,21.8894,57.9331,19.5252,12.8425,17.5961,41.427,4.97205,39.2019,16.6295,7.33445,12.3881
1579,2014-04-29,00:00:00.00,1.69446,4.25408,11.6967,9.34372,11.7588,2.75523,2.91041,2.06124,3.38964,9.85118,16.6453,4.42561,86.3252,4.6047,7.17895,10.2979,8.55909,20.2658,11.533,6.22911,2.43332,14.9531,2.12,10.0225,3.42249,4.31614,6.64541,11.5405,12.7604,25.4603,8.47331,8.64379,14.2159,2.09254,32.0623,12.6136,7.58016,2.38239,404.435,22.8088,56.4412,17.9333,12.9208,17.9827,43.6898,4.19797,36.1233,13.4386,6.64897,14.6012
1580,2014-04-30,00:00:00.00,4.76154,4.7183,15.8119,11.8696,10.6334,5.13937,3.27432,9.10318,7.39449,13.7725,16.1431,9.18987,88.9187,3.59715,8.13993,11.2215,7.59681,21.6717,12.2985,9.48883,5.93645,14.099,4.946,9.94757,3.39763,15.2784,9.45942,12.0978,15.5353,23.039,8.95616,8.26383,18.9754,3.31897,31.1922,11.0512,5.94148,3.61429,410.12,28.0157,57.6363,22.6001,21.4988,18.2725,46.09,7.21061,35.2446,11.3145,8.60179,17.5061
1581,2014-05-01,00:00:00.00,3.09845,15.8434,25.2272,17.2725,13.3194,11.904,6.38458,11.5033,15.1103,16.4938,23.7115,21.9131,99.7938,7.52339,12.5602,18.4237,6.45976,17.9146,21.7707,14.5939,13.4651,24.2632,10.2889,11.6573,12.5455,22.4486,16.491,20.7945,21.4195,23.1038,11.6403,12.473,20.7057,9.88843,40.9557,11.6095,8.36223,7.89168,414.8,30.2567,65.1976,40.232,33.4307,27.9167,47.5176,12.7579,37.725,19.1338,14.427,27.0501
1582,2014-05-02,00:00:00.00,1.22901,18.4145,32.1727,16.7569,17.8236,12.1359,9.57953,4.61097,13.5049,14.4676,29.5727,21.1086,114.289,11.4166,14.5173,19.8385,13.5095,22.5414,25.4846,17.8524,11.9552,32.8227,9.87247,17.7281,18.9984,12.2183,19.6945,24.3774,24.906,26.5846,13.6301,16.8348,17.9084,9.2376,54.463,14.3294,13.926,6.59242,376.188,31.2928,72.3022,51.5236,36.6864,47.9902,60.7934,13.8598,42.1009,33.4969,17.2652,28.7872
1583,2014-05-03,00:00:00.00,1.18118,8.2064,26.6436,20.8093,17.1685,5.58475,7.9009,2.67024,6.45117,20.7064,26.8869,9.66566,116.073,8.49362,13.1005,16.3607,21.4516,38.3239,16.6849,15.3824,4.6778,24.2573,4.64692,23.8094,10.6223,5.94943,15.2733,19.3463,24.7817,32.8367,14.4614,14.0388,18.4957,2.66632,48.6686,18.1224,15.5616,2.15977,345.146,36.5601,71.0646,42.2999,31.6908,57.178,69.7846,8.34109,43.104,35.9256,11.8559,18.8503
1584,2014-05-04,00:00:00.00,1.59967,6.74204,15.6119,25.271,21.4343,3.85624,4.06278,4.61456,5.47936,23.2822,25.4482,6.86943,113.788,4.77069,12.5186,17.4206,15.6186,42.2473,18.51,8.46514,3.53816,17.98,2.48102,24.1666,4.77661,8.48781,9.46032,21.8623,26.5799,35.035,12.2865,9.77441,19.4997,2.12676,40.2657,18.1697,10.1248,2.17351,338.592,35.4696,68.9444,26.2663,25.3467,46.9985,71.4261,4.4459,41.6389,20.9219,6.12622,12.4827
1585,2014-05-05,00:00:00.00,1.14954,8.94982,14.483,19.1315,25.9173,5.28587,3.31193,4.61224,6.57824,13.9607,24.1859,7.4571,124.049,4.98485,12.3175,16.3242,7.65375,28.3192,26.7893,7.43196,4.56737,23.7484,2.96371,18.3611,6.9522,8.24974,8.55116,26.5765,23.6491,38.041,9.48299,10.4893,15.4723,2.24112,46.5687,12.2926,6.47229,2.25184,332.867,26.9278,76.418,17.0811,17.5704,27.0103,72.0442,4.20171,46.4112,12.2224,5.31713,9.72136
1586,2014-05-06,00:00:00.00,1.08699,7.92699,15.4125,13.6267,19.5311,4.61658,3.43375,2.77859,5.56973,11.364,25.2879,6.98015,132.597,4.87691,9.93592,15.5897,6.17856,25.4391,20.9713,8.49121,4.1151,30.6811,3.07372,12.918,6.84493,5.61202,8.46135,21.9103,15.8886,40.5073,8.56527,9.10295,19.1105,2.18896,38.5149,9.02913,6.47178,2.17352,318.299,19.7923,84.8832,16.3477,12.7777,16.2992,79.2149,4.14951,54.365,12.971,5.39786,9.5079
1587,2014-05-07,00:00:00.00,1.04257,5.41592,13.4053,14.0765,13.9845,3.04334,2.79098,2.58229,4.30086,12.51,23.2942,5.8431,140.485,3.68227,6.88223,14.9686,6.45244,32.7655,12.2,7.56406,3.14326,29.8081,2.62416,11.928,4.45394,5.55806,7.47815,14.4051,13.4348,31.9888,7.2039,6.82334,23.4172,2.21514,26.7325,8.93278,5.97893,1.99698,297.825,16.7157,90.3027,16.4699,12.9149,17.0989,89.5196,3.98779,56.7651,11.8979,5.33658,9.24076
1588,2014-05-08,00:00:00.00,1.50385,5.32788,10.2417,14.9653,14.4473,3.13293,2.48567,2.54528,4.23705,11.4355,28.7019,5.7072,138.143,3.49143,6.80343,12.8297,5.83089,26.7788,10.6229,5.77506,3.23177,23.1563,4.69607,11.2742,4.43444,5.91672,6.56937,13.3572,13.5702,23.9441,6.17315,6.30541,17.1854,2.89037,23.4842,8.12437,5.31711,2.15872,285.514,17.1149,102.176,16.2635,13.3753,17.2676,75.668,3.99443,50.1526,10.6847,5.06014,8.86777
1589,2014-05-09,00:00:00.00,1.12554,5.18135,10.1498,10.9864,15.4484,4.94856,3.1754,2.53804,4.37183,8.85403,30.2766,5.95719,125.369,3.35006,8.66715,14.0805,4.98193,17.3195,14.2716,5.53211,3.26899,18.5326,7.81557,9.24105,4.62553,5.92333,6.58888,13.3797,12.741,21.2099,6.30945,6.17808,13.0765,5.57456,23.4773,7.42438,5.03115,3.54851,286.201,17.059,100.812,17.9837,14.3718,17.669,55.5548,3.89417,44.2654,10.1099,4.99643,8.43096
1590,2014-05-10,00:00:00.00,1.3269,5.04348,10.147,10.3647,11.6295,5.84629,4.5748,2.71319,4.46416,8.90216,20.992,6.40455,113.332,4.13121,9.1295,13.9425,7.24741,16.3509,15.7051,5.29167,2.97538,17.6372,6.03905,8.06362,4.68799,5.26051,6.65841,12.2969,11.7278,18.559,6.96432,7.02024,11.8805,4.99642,28.6437,8.06823,5.08353,3.327,290.426,15.8986,74.9569,18.0122,13.4796,18.4031,45.5194,4.63652,46.3073,9.53733,5.12306,7.98239
1591,2014-05-11,00:00:00.00,1.06413,6.1538,9.84387,11.6265,10.8679,4.5712,4.42132,3.78425,4.02507,8.8402,18.286,5.73097,115.24,4.671,7.99459,11.7447,9.25272,20.7782,12.0966,5.85445,3.1904,15.8749,3.21797,8.13196,4.21904,4.96214,6.56916,11.113,11.4549,18.24,7.34801,7.74188,11.9954,2.22261,28.0701,8.68165,6.37752,2.67082,288.225,14.7515,53.0185,15.4174,12.5194,19.3011,42.1293,5.13008,44.609,12.2571,4.64205,7.47452
1592,2014-05-12,00:00:00.00,0.943156,5.80727,9.76386,12.3671,11.9151,3.22357,2.7779,3.31472,3.52572,8.22846,19.0813,4.74532,113.509,4.09378,7.47747,11.9698,6.71066,22.4453,12.3261,6.43276,3.97476,14.6579,2.93973,8.79805,3.94037,4.48715,5.84431,10.798,10.8205,20.7784,7.26349,8.41818,12.8304,1.99717,26.2847,8.96802,7.48966,3.32227,286.774,13.6663,46.2464,13.2955,11.2887,17.8046,42.0168,4.12721,34.816,14.8444,4.02663,7.37292
1593,2014-05-13,00:00:00.00,3.02073,4.15898,9.08962,13.7478,12.9983,3.80303,3.3211,3.38231,3.84103,8.84106,17.6111,4.38584,96.54,3.21872,8.65432,11.0953,5.93129,18.3729,14.2418,9.66436,5.62799,13.7092,3.1441,9.68759,3.64883,5.40646,5.16572,10.3829,10.6603,23.058,6.68019,6.89097,12.885,3.28653,27.8547,9.22904,6.07505,2.56417,287.104,13.7762,44.9382,13.1548,13.637,15.4776,40.8864,6.14907,29.6685,11.2396,4.04572,10.426
1594,2014-05-14,00:00:00.00,2.93122,4.22262,13.1613,16.7281,15.8736,12.4914,8.83858,5.36559,5.97681,10.1639,14.9103,6.60638,87.9739,2.64699,13.0991,20.3241,6.93687,17.7652,20.128,11.1169,7.96249,17.0415,4.39177,10.1502,5.03641,8.90403,6.43164,10.7837,10.5932,24.9664,7.71946,7.25806,16.8227,10.4162,27.0718,8.2864,4.89173,2.74948,296.061,15.2302,44.2431,18.848,21.3048,27.5219,49.5369,10.5698,31.5946,14.2957,5.5459,14.8513
1595,2014-05-15,00:00:00.00,3.67097,11.5632,22.4637,23.9878,19.2064,21.7773,16.3745,6.57426,9.66221,11.9412,17.0165,15.2301,88.3793,5.00365,17.5689,24.549,15.8081,24.6775,29.9287,9.98616,7.45749,19.3765,5.35277,10.9421,8.79933,15.3425,10.0555,12.3198,13.2939,32.826,11.6722,16.0129,20.556,12.1378,31.0872,9.29095,6.70527,4.47418,296.777,17.6232,45.4469,23.7159,23.5611,43.177,56.116,11.4327,33.0226,22.7642,8.34397,27.0717
1596,2014-05-16,00:00:00.00,4.37837,14.8762,35.3427,31.9435,26.2783,22.5845,18.3925,11.8894,11.4727,13.256,20.629,22.0816,94.219,12.4823,20.6448,23.0705,30.4216,42.1015,28.6811,15.7797,9.99387,19.1962,8.97469,13.8827,12.3097,18.1638,14.7254,16.6556,18.7821,46.0877,19.7991,30.0087,23.3907,7.48819,36.7854,12.623,10.068,5.38262,284.628,25.9912,53.478,33.667,28.4103,48.8024,62.8296,10.8239,35.2587,24.0083,13.3161,29.0078
1597,2014-05-17,00:00:00.00,1.16864,12.6768,36.0873,48.0764,33.586,22.3246,17.4871,9.177,9.34873,18.6334,23.8054,18.5308,99.3998,12.8628,23.6656,30.0702,29.8707,62.3877,37.0166,19.0239,14.4693,30.1206,12.0223,19.7163,14.5279,10.132,15.6946,20.9484,22.9288,52.0366,24.6811,27.1312,31.1957,8.43035,42.7931,14.6154,14.2455,5.93882,271.948,32.7811,63.5169,44.9268,31.1249,46.8998,74.9169,8.86571,38.5851,25.5597,18.244,27.761
1598,2014-05-18,00:00:00.00,1.0475,8.86636,24.0228,52.9735,48.5065,13.42,14.935,1.90351,5.28788,18.7262,24.1962,9.28783,102.174,11.5694,23.4242,29.7706,26.0184,63.8855,50.1139,17.9831,8.61762,31.6831,7.06014,25.8611,9.1201,3.8328,11.9286,18.7941,22.9726,52.6366,19.2325,17.7651,30.6298,6.18196,51.0271,17.4598,14.152,3.93501,262.725,28.263,63.9521,40.6869,24.8115,41.3611,74.1404,5.31061,40.0751,23.2121,14.7177,26.2844
1599,2014-05-19,00:00:00.00,0.895335,3.50771,13.8849,43.8241,53.4284,4.03303,7.79601,2.01869,3.03608,14.8785,21.1943,4.22406,103.721,8.95025,18.4266,27.2274,24.6223,69.7781,39.9157,11.5527,2.5537,22.1159,2.8523,25.8438,3.25572,3.97467,6.81977,17.938,19.9967,56.3454,14.1035,12.9431,34.0118,2.3418,45.8408,17.5254,8.14231,1.4214,259.19,28.2332,60.0619,27.8559,21.0679,37.8803,84.7546,3.9406,45.6235,13.6074,6.79893,12.389
1600,2014-05-20,00:00:00.00,0.882714,3.58863,8.08838,33.1082,44.264,4.23706,3.4834,2.04699,2.83712,11.0644,18.8198,4.28222,110.307,2.93195,13.9078,27.198,13.563,74.9543,32.2793,4.37197,2.69485,23.8038,2.76605,18.4092,3.36551,3.81224,4.07882,18.7544,16.159,52.709,9.74479,6.84511,42.1256,2.43642,39.5765,10.9252,4.40636,1.39226,250.5,28.2009,67.5445,16.0424,14.7458,27.1719,89.7277,3.71077,51.3301,8.88089,3.78335,7.88363
1601,2014-05-21,00:00:00.00,1.42905,3.94499,10.2592,17.8593,33.6332,4.61091,3.57466,3.50612,3.30922,7.96961,18.1203,5.38887,129.938,3.03383,12.3216,22.3139,6.63552,52.2275,31.2288,5.17914,3.09023,30.0489,3.02223,10.0571,3.15486,3.95238,4.30272,14.9445,11.9442,42.3555,6.22619,7.14326,29.6691,2.56206,41.2884,6.07878,3.87028,1.36754,235.217,16.5199,87.3793,11.3394,9.93097,18.5326,77.8068,3.54739,52.2656,8.42422,3.64765,7.51311
1602,2014-05-22,00:00:00.00,2.56227,10.9758,12.415,13.2162,18.3901,7.20364,3.98805,6.80257,7.77857,11.7625,25.3801,9.30267,143.248,3.55411,9.97498,18.5756,7.07202,38.9109,21.361,8.91481,6.51105,31.0794,4.03105,7.53267,3.54127,14.9769,9.92031,11.3075,14.2306,36.3055,7.20739,8.87189,22.5973,3.66276,32.967,5.41446,3.52257,1.6545,221.41,10.1279,105.492,11.0094,9.70805,16.7955,68.5299,3.52947,50.7259,7.77258,3.65985,8.8763
1603,2014-05-23,00:00:00.00,1.11184,11.7942,13.8894,12.5111,13.6416,7.91488,6.77327,5.27465,11.4697,11.1657,28.2395,9.98533,141.146,4.15118,8.02845,17.586,8.51036,38.6758,15.4122,12.4042,11.6645,32.3674,4.61446,10.2409,10.2531,14.8232,16.705,18.0237,19.0818,32.5218,8.31526,11.5299,23.7877,4.29913,25.9175,5.91293,3.73578,2.20752,217.966,10.1547,96.4685,10.9108,9.22041,14.799,54.9083,3.43228,45.3937,8.05793,3.83905,11.4646
1604,2014-05-24,00:00:00.00,0.842952,4.7709,11.7987,14.098,12.9015,5.16936,6.83208,1.90571,6.93885,14.5215,25.6714,6.16091,127.383,3.90213,7.71698,14.4521,10.4433,30.035,14.9748,11.936,8.22433,26.4171,3.49601,13.7674,9.79037,3.79171,15.9842,17.6262,19.2317,32.2559,8.68418,10.5463,15.7655,3.16274,24.4194,6.31904,4.27987,1.82794,213.01,9.6231,88.8238,11.2097,9.20962,14.4565,46.9075,3.2365,39.8887,8.01625,4.24608,16.9456
1605,2014-05-25,00:00:00.00,0.793642,3.48569,7.91158,14.9848,14.4662,3.68715,3.87918,1.86943,2.61852,13.9708,20.9257,4.16594,109.56,3.4048,7.55453,11.7998,10.1092,26.4186,15.3051,7.63531,2.70508,15.1567,2.26064,14.9969,2.99632,3.72662,9.30116,13.8726,18.1956,32.6261,7.61811,7.92529,11.352,2.36182,19.4348,5.79255,4.282,1.12325,218.963,10.6693,76.7608,11.5246,9.14937,14.1548,40.7919,3.09327,35.7828,7.16521,4.34667,14.6084
1606,2014-05-26,00:00:00.00,0.745117,3.30456,7.31119,11.9545,15.3269,3.50475,3.16147,1.79323,2.57883,6.83514,14.5732,3.75035,98.4879,3.08065,7.64502,11.4148,7.77815,25.339,16.886,4.21199,2.68582,14.3795,2.15068,12.0927,2.93386,3.60373,4.52956,19.8624,18.2013,30.5597,6.30259,7.05465,11.0377,2.30375,15.8324,5.1725,3.54074,1.06109,253.337,11.8998,45.4386,11.1223,8.41755,13.4109,35.1184,2.94562,29.6608,6.67847,3.46699,6.50443
1607,2014-05-27,00:00:00.00,0.69245,3.15718,6.89786,10.0099,12.2681,3.28098,2.98726,1.67419,2.46589,5.45693,15.9759,3.53331,91.7864,2.77909,7.42856,11.1689,6.22364,22.5309,16.4206,4.06363,2.58457,17.8048,2.00659,7.81575,2.81247,3.39237,4.26415,19.0822,13.0499,27.6473,5.64909,6.3108,9.86495,2.2361,15.7426,4.67056,2.99474,0.995303,287.502,10.0325,34.7734,9.43699,7.34229,12.3363,33.0107,2.78273,23.8807,6.26751,2.73787,5.62717
1608,2014-05-28,00:00:00.00,1.30829,2.94155,6.45948,10.0263,10.7288,4.57203,3.6164,3.13328,2.33983,5.14351,14.8024,3.2724,85.1192,2.58609,7.84722,11.4407,7.37269,23.2611,14.8517,5.03539,3.32795,18.833,2.13421,5.8762,2.64091,3.72225,4.09879,12.2774,7.23574,22.71,5.92052,6.34315,9.89447,2.52558,14.5169,4.25844,2.76663,0.935637,314.022,6.80704,35.8108,8.99933,7.68216,11.4552,31.5298,2.61522,21.5863,5.77337,2.54117,5.27247
1609,2014-05-29,00:00:00.00,1.03801,2.69682,5.9831,11.6245,10.7269,9.96548,6.80097,3.01326,2.16488,4.84908,17.9135,2.99933,76.0651,3.50014,11.9633,15.9698,8.23576,23.3588,23.4835,5.46756,4.17955,17.4782,2.37734,6.3227,3.31468,4.38462,3.92557,7.44009,7.0248,19.0726,6.23938,6.76648,9.27173,4.00753,12.4871,3.98974,2.55442,0.987592,303.67,6.11268,38.2678,12.0367,8.86285,11.1349,30.4204,2.4704,19.7178,5.27813,2.90834,6.04497
1610,2014-05-30,00:00:00.00,0.574656,2.45471,5.51888,10.5139,11.8791,8.61167,9.04643,1.31089,1.94383,4.48955,17.1093,2.74035,68.4763,3.31186,15.8411,19.1424,12.7447,26.3398,35.2458,5.60226,3.13534,13.7759,1.94101,7.73573,3.90561,3.59559,3.77946,7.25113,6.77202,17.2768,5.29716,5.81258,7.77099,3.91854,11.1851,3.74164,2.39817,1.45687,264.886,6.53923,40.7101,14.3433,8.77371,11.2866,29.1885,2.33248,17.845,4.89011,4.29464,7.91621
