time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
964,2012-08-22,00:00:00.00,0.625156,1.95864,3.60273,6.47771,6.80175,3.05714,2.81251,1.41001,1.11391,2.89752,4.32808,0.818344,26.4684,1.49698,7.64366,12.3529,7.3269,24.3297,15.5605,2.53186,0.945837,6.52521,0.892771,4.21057,1.97999,2.35132,1.96685,3.50116,2.75989,8.30071,2.73195,2.89161,10.9035,3.19064,19.3826,4.09274,3.00641,1.60114,143.284,10.8522,26.8837,7.62056,5.18527,7.44061,21.9555,2.25814,14.2022,4.60438,2.77994,5.20446
965,2012-08-23,00:00:00.00,0.617877,1.93905,3.57777,6.4295,6.74501,3.04493,2.8143,1.39621,1.10277,2.83577,4.27374,0.810261,26.0807,1.48251,7.70704,12.3362,7.38854,23.817,15.8191,2.50715,0.936378,6.29954,0.88385,4.16013,1.96845,2.32844,1.94724,3.4543,2.69128,8.19497,2.70616,2.86517,10.6145,3.18583,19.1512,4.04631,2.9764,1.58505,141.495,10.7565,26.5894,7.54974,5.1336,7.3739,21.8946,2.24901,13.9105,4.56221,2.75247,5.15573
966,2012-08-24,00:00:00.00,0.613315,1.91966,3.55285,6.38438,6.69541,3.03192,2.81453,1.38248,1.09174,2.80748,4.23661,0.80238,25.369,1.46818,7.75199,12.3296,7.44302,23.7065,16.022,2.48236,0.927015,6.12959,0.87506,4.11534,1.95194,2.30355,1.92708,3.37319,2.59631,8.10055,2.68061,2.83897,10.3995,3.17683,18.9455,4.01046,2.94669,1.56116,139.968,10.6634,26.2964,7.4772,5.0823,7.30579,21.7799,2.23578,13.8155,4.5201,2.72537,5.11362
967,2012-08-25,00:00:00.00,0.608889,1.90047,3.5279,6.32817,6.6488,3.01767,2.81269,1.36886,1.08082,2.77947,4.10409,0.794582,24.5371,1.454,7.78441,12.3861,7.492,23.9734,15.9507,2.45748,0.917744,6.07203,0.866359,4.07574,1.92496,2.28,1.90783,3.28914,2.57035,8.01309,2.65529,2.813,10.3239,3.16681,18.7602,3.97065,2.91727,1.54512,139.204,10.5708,26.0209,7.40497,5.03153,7.23863,21.6811,2.22639,13.6908,4.47777,2.69832,5.06369
968,2012-08-26,00:00:00.00,0.604391,1.88146,3.50287,6.26656,6.591,3.00208,2.80885,1.35541,1.07001,2.75173,4.08008,0.786861,24.1937,1.43995,7.82287,12.4445,7.52811,24.1694,15.9049,2.43298,0.908567,6.00297,0.857746,4.03658,1.90338,2.25725,1.88881,3.2563,2.54465,7.93362,2.63021,2.78725,10.251,3.15912,18.5776,3.927,2.88815,1.52989,138.647,10.4783,25.7505,7.33419,4.98139,7.17242,21.6253,2.21766,13.4641,4.43592,2.67138,5.00749
969,2012-08-27,00:00:00.00,0.600174,1.86265,3.47781,6.21061,6.52769,2.98515,2.8029,1.3421,1.05932,2.72429,4.03336,0.781737,23.9535,1.42605,7.85769,12.4882,7.56408,24.1065,15.976,2.40893,0.899481,5.93976,0.849221,3.99709,1.88473,2.23474,1.86999,3.22306,2.51921,7.85488,2.60535,2.76172,10.1817,3.15181,18.3986,3.88801,2.8593,1.51528,137.638,10.386,25.5033,7.26441,4.93175,7.10683,21.5691,2.2085,13.2681,4.39455,2.6449,4.95899
970,2012-08-28,00:00:00.00,0.71731,1.84478,3.52653,6.18022,6.48967,3.00778,2.80255,1.33167,1.05825,2.71568,3.96124,0.824215,23.666,1.41237,7.9204,12.5659,7.60958,24.0692,16.0945,2.3966,0.897055,5.8821,0.86247,3.95802,1.8664,2.22214,1.86215,3.19817,2.53195,7.7843,2.58527,2.74116,10.1711,3.22001,18.2442,3.9573,2.86238,2.21789,136.13,10.4396,25.2991,7.23938,4.95286,7.06511,21.5367,2.3758,13.1858,4.35589,2.62777,4.92486
971,2012-08-29,00:00:00.00,0.591238,1.84921,3.56328,6.21853,6.45741,3.07838,2.82876,1.31862,1.06575,2.70126,3.92514,0.851054,23.472,1.40272,8.01624,12.8687,7.64249,24.1638,16.5054,2.38056,0.898443,5.85937,0.892681,3.92008,1.86542,2.20012,1.8439,3.20035,2.51754,7.75299,2.56371,2.73293,10.1228,3.41582,18.1648,3.99277,3.01082,2.7955,134.758,10.587,25.1487,7.32546,4.96266,7.18222,22.1171,2.45525,13.1674,4.62999,2.64129,4.88699
972,2012-08-30,00:00:00.00,0.586375,1.8302,3.48226,6.1598,6.47406,3.01703,2.86833,1.3029,1.04584,2.6568,3.89581,0.793612,23.2693,1.38922,8.03603,12.9034,7.74579,24.3256,16.7613,2.34869,0.883059,5.80383,0.862817,3.88252,1.84748,2.16857,1.81678,3.16245,2.45574,7.74638,2.54069,2.70464,9.99887,3.32973,18.279,4.05031,3.11093,2.06435,133.555,10.5581,24.951,7.30168,4.86279,7.1639,22.0886,2.27908,13.1302,4.79454,2.64138,4.84148
973,2012-08-31,00:00:00.00,0.581926,1.78926,3.39427,6.12728,6.41332,2.9056,2.81862,1.29005,1.01758,2.6408,3.86518,0.749414,23.1356,1.3718,7.99295,12.7404,7.83611,24.7285,16.4313,2.31812,0.864038,5.71259,0.816061,3.84931,1.81225,2.14689,1.7985,3.10802,2.42244,7.66763,2.51452,2.66294,9.94437,3.11564,18.0568,4.09582,2.91023,1.45866,132.663,10.5451,24.6801,7.11452,4.76936,6.9637,21.6631,2.17995,13.0575,4.44188,2.57649,4.78515
974,2012-09-01,00:00:00.00,0.577505,1.77137,3.3502,6.11279,6.37876,2.8835,2.74459,1.27735,1.0074,2.61392,3.82,0.742423,23.0297,1.35838,7.99077,12.7615,7.72684,24.9595,16.2621,2.29238,0.855398,5.65508,0.807854,3.8153,1.79423,2.12548,1.77866,3.07636,2.40314,7.55208,2.48486,2.63683,9.89644,3.10679,17.7525,3.85929,2.72307,1.44502,131.581,10.4696,24.3875,6.96018,4.70435,6.83533,21.6048,2.15972,13.0226,4.19526,2.51639,4.72255
975,2012-09-02,00:00:00.00,0.579277,1.75365,3.32442,5.94309,6.36217,2.86075,2.7284,1.26476,0.997327,2.56522,3.78924,0.735546,22.866,1.34522,7.99143,12.7167,7.62141,24.5748,16.3471,2.26971,0.846844,5.60017,0.799828,3.7733,1.7767,2.10428,1.76093,3.03692,2.37751,7.45614,2.46043,2.61237,9.79745,3.09688,17.6508,3.66585,2.69228,1.46016,129.621,10.0622,24.1542,6.87082,4.64921,6.73049,21.2753,2.16787,12.9177,4.15441,2.49197,4.70733
976,2012-09-03,00:00:00.00,0.578478,1.73612,3.29815,5.82711,6.19035,2.83749,2.71112,1.25228,0.987354,2.53963,3.76039,0.728115,22.615,1.33218,7.94693,12.7133,7.61151,24.3285,16.2289,2.24733,0.838375,5.54979,0.791889,3.73266,1.75929,2.08328,1.74338,3.00644,2.34807,7.34894,2.43698,2.58812,9.74171,3.08829,17.3215,3.62614,2.66561,1.53753,127.654,9.76514,23.9826,6.84569,4.61986,6.68171,21.682,2.20102,12.7791,4.12775,2.49113,4.75315
977,2012-09-04,00:00:00.00,0.568317,1.71875,3.2722,5.7713,6.07222,2.81379,2.69294,1.23992,0.977482,2.51431,3.70537,0.720728,22.3148,1.31924,7.90726,12.7115,7.59701,24.3823,16.1114,2.22521,0.829992,5.49877,0.784061,3.6963,1.74201,2.06249,1.72601,2.97451,2.32459,7.25476,2.41375,2.56408,9.69205,3.07945,17.0544,3.59032,2.63945,1.50807,126.143,9.71931,23.8234,6.84926,4.59647,6.67626,21.6637,2.21141,12.5785,4.11278,2.54704,4.76925
978,2012-09-05,00:00:00.00,0.666254,1.70391,3.65286,5.72042,6.01934,2.80086,2.67889,1.25799,1.00839,2.52594,3.69499,0.930285,22.3875,1.31637,8.02261,12.7272,7.66795,24.2536,16.3719,2.21878,0.83245,5.44078,0.78412,3.67024,1.72649,2.17646,1.75932,2.96948,2.37265,7.19388,2.51716,2.62213,9.5795,3.20745,16.8753,3.66784,2.64649,1.43478,124.74,9.64777,23.6564,6.85611,4.57726,6.69747,21.2418,2.3992,12.3134,4.07809,2.57303,4.79043
979,2012-09-06,00:00:00.00,0.559837,1.73956,4.05583,5.67794,5.96636,2.83258,2.67659,1.24754,1.05518,2.52148,3.73184,1.18194,22.3738,1.56165,8.32673,13.447,7.66358,24.2223,18.035,2.22783,0.866582,5.53088,0.797477,3.6676,1.96152,2.15613,1.76429,3.06166,2.42574,7.25967,2.60714,2.81775,9.46947,3.48657,16.7056,3.69365,2.78086,1.45116,123.405,9.57371,23.4483,6.85519,4.57144,6.67283,21.7055,2.43674,12.2268,4.08091,2.51708,4.68434
980,2012-09-07,00:00:00.00,0.553116,1.72037,3.92761,5.62179,5.91678,2.8005,2.70685,1.20522,1.00493,2.46285,3.69954,0.960018,22.1988,1.54067,8.30783,13.5155,7.8594,24.7074,18.8931,2.22425,0.847908,5.53481,0.782123,3.72358,1.94338,2.00142,1.78082,3.0102,2.374,7.44111,2.55161,2.71519,9.39039,3.35276,16.5485,3.7258,2.86185,1.43144,122.398,9.52986,23.1814,6.74495,4.50766,6.62538,21.6776,2.21048,12.1693,4.1326,2.46584,4.57932
981,2012-09-08,00:00:00.00,0.579612,1.65174,3.48003,5.58817,5.87611,2.75788,2.67795,1.21987,0.946112,2.47724,3.63679,0.70177,22.5339,1.27041,8.07452,13.0651,8.00559,26.297,17.2285,2.18823,0.803175,5.34513,0.753683,3.95078,1.67497,1.99298,1.74491,2.91102,2.33969,7.40487,2.42669,2.4825,9.37726,3.08743,16.3856,3.78896,2.67992,1.43253,121.151,9.41961,23.0634,6.60529,4.44246,6.61717,21.6696,2.20507,11.974,4.03909,2.4173,4.57163
982,2012-09-09,00:00:00.00,0.838606,1.66801,3.82795,5.73819,5.88351,2.90464,2.66393,1.49657,1.13678,2.60577,3.63257,1.20349,23.2192,1.28264,8.14974,13.2284,7.73571,26.9103,16.648,2.27676,0.878353,5.28767,0.786657,4.03362,1.67744,2.53516,1.91856,2.96745,2.71003,7.30481,2.54028,2.66436,9.39698,3.22659,16.2349,3.90048,2.61467,1.53385,119.933,9.34366,23.191,6.69712,4.60512,6.57805,21.8473,2.69302,12.0052,4.02589,2.46725,4.7373
983,2012-09-10,00:00:00.00,0.564888,2.08244,4.47898,5.99764,6.01358,3.01399,2.75993,1.45681,1.3687,2.65262,3.82288,1.93925,23.4568,1.60076,8.30015,13.2918,7.69056,25.2385,17.5091,2.41622,1.05749,5.71333,0.853234,3.88134,2.21617,2.50427,2.1244,3.62401,3.04249,7.3461,2.65252,2.95983,9.33766,3.35568,16.1394,4.0214,3.06499,1.53717,119.181,9.4013,23.53,7.35696,4.94198,7.05557,22.8907,2.83114,12.3326,5.22234,2.78045,5.25451
984,2012-09-11,00:00:00.00,0.536453,2.05434,4.24221,5.98327,6.22748,2.81418,2.76092,1.15691,1.16568,2.51028,3.91073,1.42286,23.5287,1.56346,8.19983,13.1624,7.98034,24.7786,17.2317,2.54125,0.966318,6.06773,0.805326,3.98559,2.18187,1.92299,2.15266,3.53398,2.87676,7.28363,2.47908,2.73731,9.29032,3.1948,16.0717,4.24386,3.46106,1.38687,118.31,9.35736,23.7042,7.6632,4.88492,7.53144,23.4669,2.35524,12.5155,5.92221,2.93172,5.79911
985,2012-09-12,00:00:00.00,0.533373,1.60683,3.53873,6.17516,6.21098,2.6173,2.61204,1.14536,0.908206,2.78858,3.78603,0.667045,23.8044,1.22249,8.01827,13.0099,7.95441,25.6509,16.39,2.34461,0.765877,5.74908,0.723849,4.3252,1.61099,1.90357,1.91246,3.04441,2.71086,7.11262,2.31786,2.38983,9.32542,3.02975,15.939,4.3806,3.08048,1.30286,117.243,9.45236,23.4342,7.2237,4.71003,7.4649,22.827,2.14271,12.4421,4.78064,2.55107,5.15904
986,2012-09-13,00:00:00.00,0.531504,1.57011,3.05377,6.05239,6.40075,2.59272,2.50457,1.13391,0.892949,2.7497,3.65741,0.660503,23.7222,1.21214,7.96976,12.9226,7.52996,25.1785,16.3334,2.03533,0.758212,5.41923,0.71663,4.27167,1.59435,1.88455,1.57806,3.21685,2.73041,6.95233,2.2229,2.3645,9.22289,3.03148,15.8492,3.82406,2.5386,1.29075,116.15,9.71693,22.9887,6.59174,4.45354,6.7646,22.1917,2.12075,12.4462,3.8933,2.23873,4.23061
987,2012-09-14,00:00:00.00,0.527819,1.55441,3.0324,5.41564,6.27586,2.56826,2.4827,1.12271,0.88402,2.29526,3.59844,0.653888,23.437,1.20236,7.88808,12.7561,7.31529,24.1055,16.3051,2.01459,0.75063,5.5081,0.709508,3.689,1.57859,1.86576,1.56153,3.23418,2.43543,6.81728,2.20246,2.34594,9.08656,3.034,15.739,3.31655,2.39657,1.27888,115.28,9.27698,23.2323,6.1437,4.12315,6.06339,21.3987,2.13083,12.5461,3.74087,2.22081,4.17166
988,2012-09-15,00:00:00.00,0.615177,1.5481,3.30854,5.25018,5.67379,2.6079,2.48319,1.27007,0.926363,2.33541,3.60496,0.778063,23.0186,1.19708,7.8243,12.7505,7.34955,23.9138,16.0238,2.11759,0.798464,5.83336,0.716852,3.33112,1.56475,2.01108,1.59651,2.997,2.1585,6.62012,2.24181,2.37253,9.20817,3.10209,15.4745,3.31943,2.39849,1.32187,114.137,8.7239,23.558,6.11008,4.09968,6.02698,21.9569,2.19318,12.559,3.71783,2.20709,4.1489
989,2012-09-16,00:00:00.00,0.522634,1.82428,3.60278,5.41562,5.50628,2.73041,2.53096,1.2591,0.975314,2.38879,3.51877,1.00803,22.3882,1.2866,7.94834,13.0901,7.34027,23.9073,16.6407,2.19516,0.914237,5.92602,0.735955,3.35887,1.75819,1.99266,1.61662,2.79673,2.22572,6.50798,2.26852,2.47872,9.1915,3.30843,15.246,3.35363,2.49698,1.34363,112.932,8.65996,23.4593,6.11375,4.0862,6.05065,22.0955,2.22388,12.1761,3.86177,2.2023,4.12762
990,2012-09-17,00:00:00.00,0.519913,1.79982,3.63838,5.35609,5.63293,2.6423,2.58691,1.08981,0.915467,2.2922,3.8481,0.871383,22.0265,1.27353,7.98456,13.0162,7.58665,23.8054,16.9721,2.21097,0.85154,5.37594,0.714758,3.4357,1.74144,1.81049,1.60165,2.76109,2.18679,6.53442,2.23171,2.41677,8.85059,3.2474,15.1465,3.38574,2.54744,1.2772,112.139,8.58458,24.0746,6.08328,4.04267,6.04964,21.3897,2.1877,11.5992,3.92891,2.19416,4.10486
991,2012-09-18,00:00:00.00,0.517695,1.49317,3.30898,5.36597,5.57143,2.47158,2.49569,1.07908,0.849188,2.48594,3.79714,0.62907,21.8151,1.16599,7.86015,12.7544,7.77787,24.4283,16.1344,2.09437,0.721052,4.84204,0.681859,3.56576,1.51775,1.79259,1.55115,2.64073,2.1309,6.48529,2.17036,2.27584,8.75234,3.05015,15.0048,3.37956,2.41155,1.2321,111.297,8.51149,24.542,6.00318,3.99229,5.98367,21.0319,2.17975,11.4268,3.74055,2.16943,4.07914
992,2012-09-19,00:00:00.00,0.695564,1.49976,3.82241,5.39067,5.58242,2.45043,2.3751,1.12001,1.214,2.78278,3.40514,1.11377,21.7826,1.16154,7.85306,12.8193,7.42915,24.6069,15.9894,1.93406,0.728873,4.80859,0.765604,3.57748,1.5143,3.32928,2.0996,2.74258,2.47392,6.40899,2.19157,2.31212,8.80608,3.07814,14.8589,3.26482,2.31844,1.37644,110.551,8.48959,22.5025,5.98353,4.00481,5.92156,20.7171,2.30357,11.4002,3.62998,2.17792,4.10564
993,2012-09-20,00:00:00.00,0.514158,1.78867,4.45885,5.09116,5.60525,2.42884,2.35492,1.10958,1.72701,2.70928,3.88602,1.9406,22.5022,1.31474,7.89241,12.8554,7.16994,23.6384,16.4866,1.94369,0.769637,5.16155,0.905875,3.37527,2.82854,3.31528,2.6115,4.04062,2.98066,6.45365,2.2633,2.51767,8.64644,3.13477,14.8046,3.21258,2.3831,1.42691,109.902,8.4805,20.5618,6.13125,4.06887,6.05188,20.9973,2.37839,11.1328,3.92398,2.26231,4.14859
994,2012-09-21,00:00:00.00,0.52405,1.77507,4.25309,4.93393,5.30102,2.40317,2.33386,1.04883,1.4004,2.41977,4.25778,1.46548,23.4795,1.30184,7.78599,12.8592,7.17354,23.3661,16.3452,1.96066,0.75039,5.36527,0.828661,3.34376,2.80498,1.79536,2.58696,3.94272,3.07054,6.53175,2.27497,2.44803,8.62384,3.13421,14.635,3.24755,2.45134,1.27516,108.933,8.3858,20.544,6.18291,4.02445,6.1559,21.1879,2.2759,10.8397,4.13541,2.28665,4.20872
995,2012-09-22,00:00:00.00,0.512961,1.5204,3.61749,4.88763,5.14201,2.37918,2.31214,1.04111,0.950718,2.49151,4.17337,0.634376,23.4808,1.13144,7.67407,12.8196,7.16698,23.8157,15.8951,1.91975,0.705678,5.11962,0.70341,3.73068,1.50098,1.79578,2.09024,3.18759,2.93303,6.46715,2.17375,2.21207,8.63957,3.12392,14.4068,3.28401,2.37201,1.22362,107.865,8.31728,20.3903,6.0219,3.93406,6.07418,21.1587,2.21795,10.6683,3.80247,2.17118,4.13036
996,2012-09-23,00:00:00.00,0.748837,1.49384,3.41804,4.84407,5.09477,2.35724,2.29154,1.04846,1.09481,2.58268,4.12852,1.03722,24.2695,1.14543,7.67804,12.7567,7.119,23.6239,15.7876,1.86805,0.716361,4.84004,0.722099,3.87106,1.49771,1.97923,1.82894,3.66703,3.37642,6.49527,2.27252,2.38779,8.42726,3.14277,14.2176,3.54924,2.35058,1.40954,107.323,8.44892,20.2664,5.92094,3.99787,5.91418,21.2654,2.66412,10.6847,3.55555,2.12554,4.05701
997,2012-09-24,00:00:00.00,0.534364,1.58391,3.68194,4.79491,5.04946,2.33773,2.2736,1.03582,1.30349,2.40947,4.2709,1.70538,25.422,1.47621,7.69238,12.7029,7.10678,23.148,15.8457,1.86437,0.73677,4.89432,0.761078,3.44304,1.54904,1.9409,2.12841,4.14045,3.32904,6.7746,2.43226,2.84137,8.25397,3.17304,14.0678,3.82724,2.95406,1.49893,107.113,8.45128,20.4673,6.2024,4.24452,6.35032,22.4327,3.04998,11.1061,4.85573,2.29042,4.24018
998,2012-09-25,00:00:00.00,0.50799,1.62999,3.42394,4.74795,4.9976,2.31339,2.25838,1.00702,1.09952,2.24773,4.20464,1.26974,25.1021,1.44685,7.67021,12.6925,7.1227,23.0054,15.7592,1.846,0.709521,5.27375,0.709476,3.16574,1.52219,1.67174,2.17794,3.6195,2.766,6.90126,2.326,2.68486,8.18373,3.14493,13.993,4.29271,3.53663,1.27662,106.603,8.22716,20.6387,6.38759,4.23142,6.9211,23.5802,2.6574,11.6308,6.44179,2.39463,4.44404
999,2012-09-26,00:00:00.00,0.504548,1.52273,3.12964,4.69238,4.94892,2.28608,2.23406,0.996971,0.795891,2.23136,3.77605,0.582943,24.167,1.10171,7.62782,12.6256,7.09155,23.0024,15.5707,1.80751,0.665347,5.25339,0.629429,3.15332,1.40424,1.65546,1.80635,2.81089,2.70066,6.71712,2.14919,2.20845,8.15055,3.08175,13.864,4.54013,3.0565,1.14461,105.47,8.21963,20.4562,6.21603,4.17001,6.93896,23.7247,2.31189,11.7692,5.33405,2.20419,4.22118
1000,2012-09-27,00:00:00.00,0.564212,1.4386,2.8798,4.64602,4.89158,2.26367,2.20624,0.987162,0.776762,2.25114,3.63404,0.579095,23.155,1.09676,7.60807,12.6082,7.0062,22.8517,15.4822,1.77051,0.658693,4.77909,0.623199,3.1005,1.39094,1.6395,1.37251,3.07749,2.77105,6.49079,2.04214,2.17006,8.08592,3.08138,13.7417,3.79758,2.40888,1.15888,104.293,8.36262,20.3496,6.01311,4.21393,6.35904,23.5008,2.59706,11.9621,3.87422,2.08863,4.05469
1001,2012-09-28,00:00:00.00,0.503183,1.35069,2.86704,4.59789,4.84346,2.24143,2.18573,0.977447,0.767997,2.12195,3.46028,0.573823,22.3116,1.14318,7.57888,12.5772,6.95182,22.6142,15.4453,1.7529,0.652106,4.48844,0.61702,2.98776,1.37816,1.6237,1.35952,3.11754,2.36515,6.37246,2.07159,2.29818,7.99124,3.0837,13.684,3.21215,2.31466,1.15842,103.222,8.12025,20.7046,6.12743,4.25096,6.33395,23.4441,2.77111,12.5145,4.67907,2.2458,4.30093
1002,2012-09-29,00:00:00.00,0.494927,1.33729,2.86793,4.55238,4.79355,2.21938,2.16537,0.967852,0.760318,2.03203,3.2279,0.567001,21.0387,1.1382,7.53696,12.5637,6.92412,22.4775,15.3511,1.73567,0.645585,4.46279,0.61108,2.90147,1.36523,1.60806,1.34677,2.73656,1.80834,6.18897,2.07704,2.26943,7.9342,3.08352,13.5336,3.19985,2.37155,1.12291,101.803,7.78274,20.7686,6.32248,4.20023,6.8498,24.466,2.49513,12.7773,5.36915,2.35432,4.71923
1003,2012-09-30,00:00:00.00,0.502107,1.33103,2.95677,4.50894,4.74622,2.19751,2.14508,0.958335,0.827413,2.01416,3.06203,0.572321,20.1219,1.08356,7.50644,12.5367,6.89437,22.3976,15.2824,1.7187,0.639129,4.39688,0.605483,2.87398,1.35226,1.62107,1.34048,2.29342,1.79719,5.95523,2.01475,2.12233,7.86528,3.08214,13.3378,3.29557,2.3293,1.10281,100.505,7.81843,20.4965,6.17056,4.07005,6.72945,24.5571,2.33655,12.0917,4.49002,2.20684,4.61196
1004,2012-10-01,00:00:00.00,0.503535,1.47571,3.07473,4.46572,4.70098,2.17582,2.12488,0.948877,0.939658,2.17757,3.07453,0.664215,19.6649,1.08789,7.48612,12.4986,6.86213,22.2601,15.2402,1.70177,0.632738,4.27118,0.599701,2.84678,1.35707,1.60603,1.33172,2.27127,1.78431,5.8414,1.9719,2.12958,7.77296,3.08141,13.158,3.26788,2.27074,1.09271,99.2816,8.00409,20.7947,5.83299,3.91023,6.18163,23.725,2.34189,11.1776,3.79813,2.00954,3.96414
1005,2012-10-02,00:00:00.00,0.494079,1.6302,3.08394,4.4227,4.6559,2.15433,2.10485,0.940289,0.899469,2.18806,3.19982,0.73588,19.2509,1.08634,7.46516,12.4694,6.83048,22.1482,15.1978,1.68625,0.626816,4.17207,0.594487,2.81984,1.34445,1.56266,1.31795,2.24948,1.76963,5.78042,1.96743,2.12271,7.6973,3.07964,12.9971,3.19236,2.32505,1.0836,97.945,7.8061,21.3071,5.47607,3.61547,5.59609,22.7885,2.37008,11.1214,3.85047,1.95562,3.72077
1006,2012-10-03,00:00:00.00,0.57811,1.45965,2.99635,4.37988,4.61098,2.13303,2.08501,0.932078,0.773378,2.14603,3.17058,0.634297,18.8657,1.07801,7.44892,12.4533,6.80093,22.0637,15.1684,1.67258,0.623656,4.13387,0.601712,2.79358,1.31486,1.57081,1.31732,2.23457,1.75006,5.71328,1.98076,2.1337,7.64943,3.08735,12.8739,3.34663,2.41141,1.19361,96.9412,7.47181,20.7923,5.45191,3.65205,5.52153,22.6828,2.57537,11.4668,3.95985,2.01011,3.86551
1007,2012-10-04,00:00:00.00,0.511086,1.27493,2.91652,4.33833,4.56762,2.11272,2.06554,0.92329,0.74056,2.21087,3.08194,0.55765,18.6142,1.11949,7.44028,12.469,6.77081,21.985,15.1872,1.6584,0.622774,4.11461,0.613473,2.76785,1.31254,1.60185,1.35494,2.22889,1.78401,5.72876,1.99752,2.22862,7.5937,3.11084,12.7578,3.48575,2.5862,1.28667,96.4049,7.52225,20.3409,6.06949,4.17307,5.89387,23.5931,2.74154,11.2973,4.581,2.32069,4.07034
1008,2012-10-05,00:00:00.00,0.49234,1.32797,2.92492,4.29994,4.52424,2.09245,2.04656,0.913577,0.75208,2.0479,2.94415,0.568155,18.6676,1.11658,7.42101,12.4589,6.74664,21.9207,15.1904,1.64076,0.613774,4.07603,0.594393,2.74345,1.31272,1.56416,1.3783,2.3551,1.85826,5.79692,1.98828,2.20048,7.52536,3.1035,12.6514,3.57561,2.71424,1.17296,95.8672,7.53835,20.8282,6.59745,4.40455,6.51417,23.8054,2.60896,10.918,5.12363,2.58471,4.46517
1009,2012-10-06,00:00:00.00,0.64675,1.32169,3.10515,4.25883,4.48434,2.07255,2.02785,0.925785,0.841494,1.94834,3.00819,0.704173,18.7665,1.06993,7.40329,12.412,6.73302,21.8985,15.1345,1.64577,0.62015,4.01924,0.619421,2.72759,1.29367,1.87452,1.50223,2.3657,1.9903,5.7608,1.96247,2.10633,7.48628,3.0866,12.5351,3.75729,2.60413,1.23686,95.4434,7.72759,21.4151,6.67574,4.64073,6.98057,23.5267,2.63449,11.0871,4.7453,2.33711,4.56177
1010,2012-10-07,00:00:00.00,0.612711,1.40599,3.2314,4.21996,4.44143,2.05475,2.0095,0.917151,0.986452,2.08008,3.11629,1.00104,18.8473,1.08879,7.41636,12.4715,6.68997,21.8673,15.2853,1.65513,0.666225,4.15396,0.710431,2.72222,1.57264,2.00343,1.64598,2.61354,2.22154,5.78764,2.13148,2.28085,7.43528,3.11419,12.4274,3.9382,2.6674,1.3198,95.0748,8.38536,21.0808,6.7203,4.86018,7.06683,23.7952,2.92198,11.5784,4.85797,2.26976,4.3014
1011,2012-10-08,00:00:00.00,0.534023,1.40835,3.20693,4.17936,4.39915,2.03275,1.99323,0.885971,0.905893,1.98017,3.18341,0.947716,19.1442,1.44012,7.39663,12.4367,6.68924,21.8031,15.3248,1.6378,0.64536,4.17907,0.685983,2.73684,1.65339,1.61898,1.65745,2.7877,2.32535,6.15274,2.42782,2.90368,7.36264,3.09046,12.3559,4.12602,3.16235,1.13654,94.1692,8.18304,20.3722,6.67657,4.52594,7.12434,24.3098,3.06742,11.8712,5.88598,2.4981,4.74811
1012,2012-10-09,00:00:00.00,0.498211,1.2442,3.0527,4.13647,4.35677,2.00917,1.97237,0.876535,0.746499,1.97093,3.25102,0.627398,19.2146,1.566,7.32912,12.3384,6.67503,21.89,14.9871,1.59567,0.587127,3.98135,0.584309,2.82184,1.33869,1.46177,1.51542,2.54195,2.18259,6.67606,2.52946,3.06506,7.31491,3.03948,12.2264,4.4742,3.40332,1.021,93.4402,7.96831,20.2829,6.51216,4.32023,7.34713,25.0543,2.87062,12.0684,6.5657,2.34436,4.67905
1013,2012-10-10,00:00:00.00,0.493636,1.21458,2.87137,4.09606,4.31213,1.98925,1.94936,0.867877,0.700718,1.95482,2.98025,0.51946,18.7361,1.21756,7.28246,12.3072,6.57508,21.8371,14.8086,1.55667,0.578017,3.90022,0.548365,2.85338,1.23178,1.44976,1.30271,2.48589,2.08779,6.83671,2.3287,2.47856,7.26485,3.03005,12.1017,4.57169,2.99633,1.00886,92.5958,8.60775,20.2773,6.06666,4.16852,7.07129,25.4947,2.64635,12.2986,5.93665,2.06798,3.95404
