time,date,hour,precip [mm/day],sub7078 [m3/s],sub7079 [m3/s],sub7080 [m3/s],sub7081 [m3/s],sub7082 [m3/s],sub7082 (observed) [m3/s]
3984,2010-11-28,00:00:00.00,2.03289,7.29904,5.18899,2.24849,4.45338,31.5822,37.8
3985,2010-11-29,00:00:00.00,0.177515,7.084,5.12565,2.16003,4.26122,31.4077,34
3986,2010-11-30,00:00:00.00,0.0168642,6.40132,4.62916,1.95114,3.83943,28.4669,27.5
3987,2010-12-01,00:00:00.00,15.4989,6.58665,4.65581,2.02064,3.97292,28.7001,28.5
3988,2010-12-02,00:00:00.00,7.43022,9.59881,6.53829,2.98232,5.83639,40.446,67
3989,2010-12-03,00:00:00.00,1.09035,12.7235,8.21282,3.98252,7.77159,52.4804,106
3990,2010-12-04,00:00:00.00,1.10383,12.2794,7.64861,3.82945,7.47333,50.5919,93.4
3991,2010-12-05,00:00:00.00,0.628116,10.5758,6.58706,3.26672,6.37386,44.0664,64.8
3992,2010-12-06,00:00:00.00,2.97103,9.49711,5.97313,2.92754,5.70333,39.7037,51
3993,2010-12-07,00:00:00.00,5.57476,8.73207,5.53406,2.69733,5.25204,36.3996,44.8
3994,2010-12-08,00:00:00.00,2.42074,8.12035,5.10267,2.51075,4.88696,33.653,43
3995,2010-12-09,00:00:00.00,2.40901,7.61107,4.74804,2.35401,4.58003,31.329,37
3996,2010-12-10,00:00:00.00,0.463508,7.17303,4.4562,2.21906,4.31604,29.3833,33.5
3997,2010-12-11,00:00:00.00,1.9223,6.86937,4.24578,2.12399,4.13192,28.0325,31
3998,2010-12-12,00:00:00.00,0.294713,6.82969,4.18039,2.10591,4.10366,27.7619,29.4
3999,2010-12-13,00:00:00.00,15.8613,7.41907,4.56279,2.26308,4.43021,30.638,27
4000,2010-12-14,00:00:00.00,4.24278,10.101,6.43073,2.99373,5.92047,44.1987,24
4001,2010-12-15,00:00:00.00,2.79343,11.4188,7.35483,3.34868,6.64573,50.9254,21
4002,2010-12-16,00:00:00.00,1.28508,9.7965,6.25138,2.89515,5.72869,42.9687,25
4003,2010-12-17,00:00:00.00,2.00772,8.69191,5.5013,2.58502,5.10243,37.5847,33
4004,2010-12-18,00:00:00.00,1.13139,8.12111,5.11026,2.42376,4.7766,34.779,31.5
4005,2010-12-19,00:00:00.00,0.628045,7.64994,4.7911,2.2897,4.50661,32.5083,30.2
4006,2010-12-20,00:00:00.00,0.903941,7.24208,4.5179,2.17295,4.27222,30.5789,29.3
4007,2010-12-21,00:00:00.00,0.441512,6.88566,4.28142,2.0704,4.06688,28.9193,28.3
4008,2010-12-22,00:00:00.00,0.214179,6.57133,4.0746,1.97955,3.88539,27.4757,27.5
4009,2010-12-23,00:00:00.00,0.411572,6.29198,3.89215,1.89847,3.72379,26.2082,26.5
4010,2010-12-24,00:00:00.00,0.411333,6.04219,3.73006,1.82571,3.57901,25.0872,25.9
4011,2010-12-25,00:00:00.00,0.447865,5.81773,3.58525,1.76009,3.4487,24.0912,25.3
4012,2010-12-26,00:00:00.00,0.308981,5.61515,3.45527,1.70069,3.33092,23.1994,24.6
4013,2010-12-27,00:00:00.00,0.364794,5.43141,3.338,1.64666,3.22393,22.3951,24.2
4014,2010-12-28,00:00:00.00,0.474388,5.2639,3.23157,1.59728,3.12629,21.667,23.8
4015,2010-12-29,00:00:00.00,0.35937,5.11026,3.13438,1.55188,3.03664,21.0106,23.5
4016,2010-12-30,00:00:00.00,0.261244,4.96864,3.04515,1.50995,2.9539,20.4298,23.2
4017,2010-12-31,00:00:00.00,1.41773,4.87531,2.98381,1.48126,2.89773,20.0476,23.2
4018,2011-01-01,00:00:00.00,7.68094,5.20127,3.1907,1.56841,3.07506,23.0504,24
4019,2011-01-02,00:00:00.00,13.3375,8.63266,5.48934,2.60868,5.07005,47.2268,156
4020,2011-01-03,00:00:00.00,0.38849,20.7527,13.7687,6.51507,12.296,97.0135,311
4021,2011-01-04,00:00:00.00,0.532807,26.2043,17.3904,8.32382,15.5955,108.968,249
4022,2011-01-05,00:00:00.00,4.79953,19.8789,12.9481,6.28685,11.8384,81.3216,146
4023,2011-01-06,00:00:00.00,1.20288,16.0166,10.355,5.04163,9.53798,66.16,92.1
4024,2011-01-07,00:00:00.00,2.40518,14.0892,9.04496,4.42467,8.39404,58.1716,66.6
4025,2011-01-08,00:00:00.00,1.80261,12.6648,8.03231,3.97102,7.5493,51.6699,50.5
4026,2011-01-09,00:00:00.00,1.18933,11.5457,7.25743,3.61548,6.88502,46.7413,38.4
4027,2011-01-10,00:00:00.00,0.319305,10.6444,6.65007,3.3297,6.34955,42.9058,30.9
4028,2011-01-11,00:00:00.00,0.241807,9.90347,6.15809,3.09516,5.90911,39.8031,27.7
4029,2011-01-12,00:00:00.00,3.24316,9.28382,5.75141,2.89932,5.54062,37.2388,24.6
4030,2011-01-13,00:00:00.00,2.14155,8.75806,5.4098,2.73336,5.22783,35.0835,23.6
4031,2011-01-14,00:00:00.00,0.254346,8.30689,5.11925,2.59109,4.9593,33.2483,23.3
4032,2011-01-15,00:00:00.00,0.58919,7.91572,4.86928,2.46786,4.72641,31.6669,22.6
4033,2011-01-16,00:00:00.00,6.89827,7.57292,4.65168,2.35997,4.52227,30.2877,22.7
4034,2011-01-17,00:00:00.00,0.983146,7.2696,4.46022,2.2646,4.34163,29.0719,18.2
4035,2011-01-18,00:00:00.00,0.541654,6.9995,4.29055,2.17974,4.18075,27.993,18.6
4036,2011-01-19,00:00:00.00,5.78048,7.04085,4.33117,2.18088,4.18933,28.1412,28.5
4037,2011-01-20,00:00:00.00,0.437016,7.94321,4.95567,2.41517,4.65996,31.7067,24.7
4038,2011-01-21,00:00:00.00,1.42661,8.34285,5.23815,2.51422,4.8619,33.2845,23.1
4039,2011-01-22,00:00:00.00,3.22539,7.68469,4.8026,2.32886,4.49884,30.6748,22.9
4040,2011-01-23,00:00:00.00,2.42471,7.21518,4.49274,2.19526,4.23798,28.8032,22.4
4041,2011-01-24,00:00:00.00,0.395521,6.94747,4.31666,2.11701,4.08652,27.7118,20.3
4042,2011-01-25,00:00:00.00,1.65247,6.71571,4.1652,2.0489,3.95481,26.7718,26.1
4043,2011-01-26,00:00:00.00,0.584137,6.50738,4.02986,1.98749,3.83609,25.932,35.3
4044,2011-01-27,00:00:00.00,0.440069,6.3178,3.90741,1.93145,3.72775,25.1715,42.5
4045,2011-01-28,00:00:00.00,1.31142,6.14379,3.79564,1.87986,3.62806,24.4763,38.6
4046,2011-01-29,00:00:00.00,1.76723,5.98384,3.69338,1.83232,3.5362,23.8395,33.5
4047,2011-01-30,00:00:00.00,1.55981,5.83634,3.59941,1.78837,3.45129,23.254,30.2
4048,2011-01-31,00:00:00.00,0.252023,5.70006,3.51281,1.74769,3.37271,22.7143,28.5
4049,2011-02-01,00:00:00.00,0.391967,5.57415,3.43297,1.71004,3.3,22.2165,25.6
4050,2011-02-02,00:00:00.00,2.52203,5.45754,3.3592,1.67513,3.23258,21.7562,26.6
4051,2011-02-03,00:00:00.00,17.2024,5.34896,3.29068,1.64258,3.1697,21.3282,24.7
4052,2011-02-04,00:00:00.00,0.180818,5.24706,3.22669,1.61198,3.11061,20.9269,24.6
4053,2011-02-05,00:00:00.00,0.403838,5.15086,3.16648,1.58305,3.05474,20.5478,26.4
4054,2011-02-06,00:00:00.00,1.24727,5.05969,3.10939,1.55561,3.00174,20.1882,32.5
4055,2011-02-07,00:00:00.00,1.00365,4.97797,3.0555,1.52947,2.95125,19.8978,38.2
4056,2011-02-08,00:00:00.00,2.47459,4.91454,3.00529,1.50448,2.903,19.7726,36.4
4057,2011-02-09,00:00:00.00,0.349437,4.84604,2.9569,1.4806,2.85688,19.5705,32.1
4058,2011-02-10,00:00:00.00,0.698374,4.76333,2.9097,1.45795,2.81314,19.1937,33.8
4059,2011-02-11,00:00:00.00,0.458354,4.68796,2.86536,1.43656,2.77184,18.8653,31.2
4060,2011-02-12,00:00:00.00,0.307786,4.61983,2.82361,1.41627,2.73266,18.5874,29.6
4061,2011-02-13,00:00:00.00,2.57662,4.555,2.78377,1.39689,2.69525,18.324,30.9
4062,2011-02-14,00:00:00.00,2.22268,4.55167,2.79429,1.39455,2.68997,18.3196,30.7
4063,2011-02-15,00:00:00.00,2.12503,4.77018,2.98476,1.4523,2.79998,19.3037,29.7
4064,2011-02-16,00:00:00.00,0.147325,5.01879,3.18976,1.51478,2.92489,20.5771,28.7
4065,2011-02-17,00:00:00.00,1.52911,4.9743,3.15373,1.49854,2.89723,20.5395,30.4
4066,2011-02-18,00:00:00.00,6.05127,7.95563,5.30562,2.43378,4.63675,33.0535,31.9
4067,2011-02-19,00:00:00.00,2.71242,33.677,25.9913,10.2351,19.1529,146.347,65.5
4068,2011-02-20,00:00:00.00,2.41065,65.7597,51.5491,19.2087,36.3328,290.69,130
4069,2011-02-21,00:00:00.00,3.04453,59.595,44.9305,17.1014,32.7221,260.186,147
4070,2011-02-22,00:00:00.00,3.87094,37.1798,25.7817,10.9611,21.016,154.956,129
4071,2011-02-23,00:00:00.00,0.210012,27.2685,18.0503,8.16844,15.6674,110.866,101
4072,2011-02-24,00:00:00.00,0.160018,22.2317,14.3819,6.70704,12.8717,89.3998,77.2
4073,2011-02-25,00:00:00.00,1.28391,18.9703,12.1556,5.74656,11.0327,75.9448,58
4074,2011-02-26,00:00:00.00,2.57939,16.6679,10.7543,5.0622,9.72122,66.8948,45.8
4075,2011-02-27,00:00:00.00,3.44387,14.9566,9.69298,4.55017,8.73941,60.1337,36.6
4076,2011-02-28,00:00:00.00,1.214,13.6656,8.76274,4.16254,7.99719,54.7538,32.3
4077,2011-03-01,00:00:00.00,10.239,14.1743,8.97323,4.39868,8.42731,54.341,31.6
4078,2011-03-02,00:00:00.00,0.207923,19.4406,12.253,6.35032,12.0402,65.501,32.7
4079,2011-03-03,00:00:00.00,0.603781,21.604,13.5978,7.17446,13.5574,69.336,37.7
4080,2011-03-04,00:00:00.00,0.130421,17.9119,11.2314,5.86755,11.1241,59.5155,31.7
4081,2011-03-05,00:00:00.00,5.80882,16.0732,10.0839,5.20739,9.89166,54.9776,28.5
4082,2011-03-06,00:00:00.00,21.5123,20.8672,13.1719,6.50996,12.9324,72.4168,81.5
4083,2011-03-07,00:00:00.00,1.04302,38.1655,23.7063,10.8795,24.41,132.389,186
4084,2011-03-08,00:00:00.00,0.118505,42.6863,26.2031,11.9228,27.3719,149.291,196
4085,2011-03-09,00:00:00.00,0.134072,30.3062,18.5276,8.76006,19.0212,108.258,140
4086,2011-03-10,00:00:00.00,11.9332,25.6287,15.7486,7.57099,15.875,93.2221,98.4
4087,2011-03-11,00:00:00.00,5.10832,34.8947,21.2311,10.5526,21.5331,123.876,105
4088,2011-03-12,00:00:00.00,16.7364,60.3981,33.9946,18.7223,37.2986,195.035,187
4089,2011-03-13,00:00:00.00,2.44195,77.3754,43.5861,23.9854,47.3713,253.16,204
4090,2011-03-14,00:00:00.00,0.816962,63.3513,37.1538,19.4296,38.2996,223.004,142
4091,2011-03-15,00:00:00.00,0.0916151,41.2682,24.2025,12.6357,24.7861,150.134,98.9
4092,2011-03-16,00:00:00.00,0.328378,30.5775,17.9343,9.38937,18.3517,112.151,79.1
4093,2011-03-17,00:00:00.00,3.30084,25.3945,14.9275,7.80845,15.2385,93.7959,75.6
4094,2011-03-18,00:00:00.00,0.244636,25.9074,16.4004,7.69874,14.8428,109.386,113
4095,2011-03-19,00:00:00.00,1.67795,35.0916,27.023,9.24565,17.1919,209.867,345
4096,2011-03-20,00:00:00.00,0.0697838,36.5725,29.4531,9.31478,17.0632,237.828,433
4097,2011-03-21,00:00:00.00,5.56114,28.5188,21.1329,7.71399,14.3214,159.89,293
4098,2011-03-22,00:00:00.00,11.6881,28.7281,20.2575,7.99552,15.0652,140.646,169
4099,2011-03-23,00:00:00.00,0.706206,36.6645,25.3491,10.4291,19.8616,164.72,132
4100,2011-03-24,00:00:00.00,10.4277,36.617,25.1014,10.6347,20.3458,157.081,115
4101,2011-03-25,00:00:00.00,0.180952,28.1891,19.0068,8.31353,15.9382,119.061,91.6
4102,2011-03-26,00:00:00.00,0.116622,23.2501,15.239,6.91585,13.2809,97.0638,76.3
4103,2011-03-27,00:00:00.00,0.0806374,20.3703,13.1003,6.09379,11.7198,83.8039,60.8
4104,2011-03-28,00:00:00.00,0.134168,18.3178,11.6466,5.50044,10.5911,74.6579,49.1
4105,2011-03-29,00:00:00.00,0.097021,16.7664,10.5766,5.04776,9.72864,67.9239,43.7
4106,2011-03-30,00:00:00.00,0.0946915,15.5472,9.75202,4.68955,9.04513,62.7144,39.5
4107,2011-03-31,00:00:00.00,0.523495,14.5579,9.09253,4.3972,8.48647,58.5342,37.7
4108,2011-04-01,00:00:00.00,1.56215,13.8093,8.59701,4.17348,8.05586,55.3348,41.5
4109,2011-04-02,00:00:00.00,0.85724,13.3827,8.31249,4.04037,7.79162,53.3369,56.7
4110,2011-04-03,00:00:00.00,0.366069,14.4492,9.1862,4.36223,8.41279,56.9079,77.9
4111,2011-04-04,00:00:00.00,7.19368,21.4001,14.7836,6.47966,12.4989,82.3708,81.2
4112,2011-04-05,00:00:00.00,15.4006,31.6735,22.0732,9.68428,18.5741,120.457,101
4113,2011-04-06,00:00:00.00,0.125045,42.915,27.3798,13.3985,25.5493,158.994,154
4114,2011-04-07,00:00:00.00,0.214098,42.4488,25.5732,13.356,25.4779,155.42,133
4115,2011-04-08,00:00:00.00,0.214973,31.0827,18.6296,9.71767,18.6016,115.413,91.7
4116,2011-04-09,00:00:00.00,0.0469038,24.789,14.8618,7.71371,14.798,93.0126,75.8
4117,2011-04-10,00:00:00.00,0.111984,21.2283,12.7066,6.58889,12.6573,80.1403,66.1
4118,2011-04-11,00:00:00.00,1.14453,18.7251,11.1979,5.80167,11.1554,70.9978,64.5
4119,2011-04-12,00:00:00.00,0.0627381,16.8359,10.0602,5.21031,10.0239,64.047,71.3
4120,2011-04-13,00:00:00.00,0.00687091,15.3457,9.16141,4.74576,9.13286,58.5293,61.7
4121,2011-04-14,00:00:00.00,0.0196948,14.1355,8.43373,4.36893,8.4097,54.0273,47.6
4122,2011-04-15,00:00:00.00,0.0103072,13.137,7.83536,4.05812,7.81333,50.301,39
4123,2011-04-16,00:00:00.00,0.0960633,12.3026,7.33542,3.79869,7.31543,47.1756,33.5
4124,2011-04-17,00:00:00.00,15.568,13.3424,8.05656,4.13402,7.93676,51.0744,30.9
4125,2011-04-18,00:00:00.00,2.46475,20.5916,12.8485,6.43869,12.2543,78.3134,34.6
4126,2011-04-19,00:00:00.00,0.282707,24.6421,15.2973,7.6874,14.6264,93.7202,36.4
4127,2011-04-20,00:00:00.00,3.48181,20.8471,12.6823,6.44552,12.3247,79.8695,34.2
4128,2011-04-21,00:00:00.00,18.6074,20.8579,12.9627,6.36042,12.2339,82.1272,61.9
4129,2011-04-22,00:00:00.00,0.11667,30.7972,19.7391,9.196,17.8609,125.776,113
4130,2011-04-23,00:00:00.00,1.3938,33.9705,21.7354,10.1253,19.7096,138.998,97.9
4131,2011-04-24,00:00:00.00,25.0696,30.4094,19.4507,9.075,17.6952,123.614,80.1
4132,2011-04-25,00:00:00.00,0.922193,43.6247,29.0175,12.6683,25.0693,182.479,83.1
4133,2011-04-26,00:00:00.00,0.374999,46.8864,31.0528,13.5811,26.94,195.915,70.8
4134,2011-04-27,00:00:00.00,17.1953,35.9418,22.8615,10.6447,20.8951,146.271,55.7
4135,2011-04-28,00:00:00.00,5.68133,39.9618,25.1217,12.0164,23.312,162.415,55
4136,2011-04-29,00:00:00.00,20.0069,47.1187,29.7362,14.2545,27.5316,190.519,110
4137,2011-04-30,00:00:00.00,0.444005,56.3887,35.1483,16.8626,33.0223,226.01,164
4138,2011-05-01,00:00:00.00,0.250697,53.4843,32.6849,15.9387,31.4186,212.808,118
4139,2011-05-02,00:00:00.00,2.35672,36.6034,21.9366,11.0585,21.6363,143.395,82.7
4140,2011-05-03,00:00:00.00,1.73746,28.6879,16.6514,8.79062,17.112,110.213,63.4
4141,2011-05-04,00:00:00.00,5.70043,26.6808,14.3884,8.41041,16.2439,96.8931,50.8
4142,2011-05-05,00:00:00.00,0.00190212,29.0995,14.4233,9.4678,18.1621,97.2928,44.7
4143,2011-05-06,00:00:00.00,0.0300477,28.243,13.8546,9.23544,17.7091,92.7205,39.2
4144,2011-05-07,00:00:00.00,4.95392,23.4644,12.1316,7.55414,14.5236,80.4246,34.7
4145,2011-05-08,00:00:00.00,0.0339905,21.4661,11.8224,6.77773,13.0952,77.3284,32.6
4146,2011-05-09,00:00:00.00,0.012126,19.8877,11.3375,6.2102,12.0313,73.6225,30.1
4147,2011-05-10,00:00:00.00,0.00162739,17.5227,9.98622,5.47133,10.588,64.9631,26.8
4148,2011-05-11,00:00:00.00,0.0651214,15.7272,8.96433,4.9097,9.49368,58.3925,24.5
4149,2011-05-12,00:00:00.00,0.0126012,14.3703,8.20928,4.48192,8.66381,53.5078,23.1
4150,2011-05-13,00:00:00.00,2.30852,13.2459,7.57912,4.12836,7.97853,49.4248,22.2
4151,2011-05-14,00:00:00.00,6.33307,12.5877,7.24415,3.92428,7.58805,46.697,39.5
4152,2011-05-15,00:00:00.00,18.849,15.1126,8.68651,4.72367,9.18459,54.4097,41.9
4153,2011-05-16,00:00:00.00,14.0808,27.8483,15.409,8.77518,17.1865,97.6367,61.4
4154,2011-05-17,00:00:00.00,0.876231,42.1371,23.7207,13.4685,26.2964,145.862,83
4155,2011-05-18,00:00:00.00,0.586559,39.3908,22.8006,12.6657,24.6022,136.733,71.4
4156,2011-05-19,00:00:00.00,2.0909,28.6183,16.5653,9.13451,17.7047,101.366,55.1
4157,2011-05-20,00:00:00.00,11.3541,24.6249,13.8917,7.83754,15.1837,87.741,96
4158,2011-05-21,00:00:00.00,0.0721553,27.9802,14.5437,8.96205,17.3828,97.9071,157
4159,2011-05-22,00:00:00.00,0.0708514,28.2176,14.2032,9.05106,17.558,98.3405,121
4160,2011-05-23,00:00:00.00,1.42321,22.5238,11.7024,7.18397,13.918,79.7484,81.8
4161,2011-05-24,00:00:00.00,8.59214,19.4564,10.5639,6.1478,11.9056,70.3781,63.8
4162,2011-05-25,00:00:00.00,0.0865313,19.5323,11.6039,6.03523,11.701,73.8629,62.3
4163,2011-05-26,00:00:00.00,6.96643,19.0097,11.8526,5.77481,11.2264,74.1879,69.6
4164,2011-05-27,00:00:00.00,35.517,22.3745,13.2775,6.71606,13.3983,89.6248,69.8
4165,2011-05-28,00:00:00.00,0.277714,47.1234,24.6866,14.2521,29.6153,188.389,89
4166,2011-05-29,00:00:00.00,0.815805,55.0071,28.1559,16.7966,34.8195,216.859,99.8
4167,2011-05-30,00:00:00.00,0.481089,36.1664,19.2286,11.132,22.4938,140.353,86.3
4168,2011-05-31,00:00:00.00,0.863652,26.6015,14.444,8.21264,16.3808,102.457,79.1
4169,2011-06-01,00:00:00.00,0.517931,21.763,11.9304,6.73166,13.3343,83.4308,75.7
4170,2011-06-02,00:00:00.00,0.866191,18.5271,10.214,5.73757,11.3154,70.8262,58
4171,2011-06-03,00:00:00.00,1.06362,16.1915,8.95928,5.01775,9.86631,61.7883,44.3
4172,2011-06-04,00:00:00.00,1.21984,14.4347,8.00601,4.47448,8.78072,55.0314,34.3
4173,2011-06-05,00:00:00.00,5.0705,13.1218,7.25056,4.05263,7.95858,50.3912,26.2
4174,2011-06-06,00:00:00.00,0.0553317,12.2446,6.63399,3.72591,7.36817,48.4757,29
4175,2011-06-07,00:00:00.00,0.00547148,11.4411,6.11927,3.45053,6.85131,46.0789,34.2
4176,2011-06-08,00:00:00.00,13.6927,11.2019,6.11759,3.38607,6.6984,45.0109,82.8
4177,2011-06-09,00:00:00.00,0.628776,13.0153,7.49898,3.89953,7.69092,53.7508,91.6
4178,2011-06-10,00:00:00.00,14.9441,14.5923,8.50288,4.3436,8.57537,61.1104,65.3
4179,2011-06-11,00:00:00.00,1.68704,16.4204,9.0889,4.86465,9.6824,68.6133,43.3
4180,2011-06-12,00:00:00.00,17.1123,18.2048,10.2425,5.35413,10.707,76.9018,32.3
4181,2011-06-13,00:00:00.00,0.0245073,20.8384,13.6058,6.01301,12.0604,92.363,26.3
4182,2011-06-14,00:00:00.00,0.0689088,21.364,14.7561,6.13268,12.2964,95.9429,22.3
4183,2011-06-15,00:00:00.00,0.00867031,17.5303,11.619,5.10469,10.1767,76.1901,19.2
4184,2011-06-16,00:00:00.00,0.00687988,14.9171,9.57551,4.39072,8.71533,63.2782,16.8
4185,2011-06-17,00:00:00.00,1.24051,13.2711,8.39144,3.93396,7.78422,55.4435,15.6
4186,2011-06-18,00:00:00.00,0.0917521,11.9855,7.56029,3.57202,7.05077,49.5693,16.4
4187,2011-06-19,00:00:00.00,0.0798378,10.939,6.88028,3.27399,6.44983,44.8752,15.8
4188,2011-06-20,00:00:00.00,0.0161801,10.0625,6.25942,3.02197,5.94386,40.9528,14.8
4189,2011-06-21,00:00:00.00,0.144755,9.31798,5.74674,2.80619,5.51215,37.6826,12.8
4190,2011-06-22,00:00:00.00,0.205674,8.67645,5.31937,2.6191,5.13888,34.911,11.9
4191,2011-06-23,00:00:00.00,27.2059,9.49841,5.70625,2.81375,5.53895,39.2153,11.3
4192,2011-06-24,00:00:00.00,3.7565,15.2986,8.66824,4.24771,8.47479,69.0209,18.3
4193,2011-06-25,00:00:00.00,3.05252,18.703,10.1715,5.10681,10.2487,86.2794,30.1
4194,2011-06-26,00:00:00.00,0.0388713,16.3532,8.62887,4.62055,9.22596,71.8164,32.1
4195,2011-06-27,00:00:00.00,0.0724286,14.277,7.51119,4.15207,8.23163,59.7202,26.7
4196,2011-06-28,00:00:00.00,0.0698148,12.5223,6.70917,3.66222,7.24157,51.8935,21.3
4197,2011-06-29,00:00:00.00,1.04354,11.2275,6.08651,3.29732,6.50811,46.2391,18.2
4198,2011-06-30,00:00:00.00,0.0253963,10.2448,5.59085,3.02373,5.957,41.8767,15.4
4199,2011-07-01,00:00:00.00,0.0171552,9.43245,5.17392,2.79532,5.49862,38.3284,14
4200,2011-07-02,00:00:00.00,0.397606,8.74022,4.81451,2.59889,5.10567,35.3458,12.5
4201,2011-07-03,00:00:00.00,4.19251,8.20953,4.49922,2.45493,4.81092,32.8558,11.2
4202,2011-07-04,00:00:00.00,0.022401,7.95219,4.22254,2.41007,4.69326,30.917,10.6
4203,2011-07-05,00:00:00.00,0.158386,7.63084,3.97809,2.33198,4.52391,29.1349,9.81
4204,2011-07-06,00:00:00.00,0.0944654,7.10595,3.75818,2.167,4.20926,27.3123,9.41
4205,2011-07-07,00:00:00.00,0.950186,6.66205,3.55901,2.02963,3.94514,25.7064,9.09
4206,2011-07-08,00:00:00.00,0.0146462,6.30032,3.37936,1.92074,3.73284,24.3084,8.3
4207,2011-07-09,00:00:00.00,0.282532,5.97723,3.21674,1.82348,3.54313,23.0566,7.67
4208,2011-07-10,00:00:00.00,0.0869952,5.68192,3.0673,1.73444,3.3695,21.9139,7.16
4209,2011-07-11,00:00:00.00,0.0478763,5.41129,2.9295,1.65277,3.21024,20.8662,6.73
4210,2011-07-12,00:00:00.00,0.0851669,5.16275,2.80226,1.5777,3.06387,19.9031,6.51
4211,2011-07-13,00:00:00.00,0.0317876,4.93372,2.68454,1.50846,2.92889,19.0159,6.16
4212,2011-07-14,00:00:00.00,0.113262,4.72309,2.57583,1.44473,2.80467,18.2004,5.74
4213,2011-07-15,00:00:00.00,0.0303578,4.5293,2.47545,1.38603,2.69028,17.4506,5.4
4214,2011-07-16,00:00:00.00,0.0241557,4.34995,2.38218,1.33164,2.58431,16.7571,5.2
4215,2011-07-17,00:00:00.00,0.0507629,4.18286,2.29489,1.28095,2.48556,16.1108,4.7
4216,2011-07-18,00:00:00.00,0.218707,4.02663,2.21303,1.23354,2.3932,15.5062,4.25
4217,2011-07-19,00:00:00.00,11.4391,4.00051,2.1611,1.2173,2.3676,15.6198,4.37
4218,2011-07-20,00:00:00.00,3.85118,4.36869,2.18605,1.29814,2.54644,17.8767,4.36
4219,2011-07-21,00:00:00.00,0.100929,4.6009,2.16896,1.36214,2.67248,19.0039,4.2
4220,2011-07-22,00:00:00.00,0.232664,4.31688,2.06057,1.29724,2.52918,17.3687,4.14
4221,2011-07-23,00:00:00.00,0.136202,4.01704,1.97376,1.21026,2.35847,16.0748,4.14
4222,2011-07-24,00:00:00.00,0.116794,3.84325,1.91102,1.15701,2.25608,15.3921,3.89
4223,2011-07-25,00:00:00.00,0.152534,3.70626,1.85288,1.11678,2.17697,14.8147,3.8
4224,2011-07-26,00:00:00.00,5.31012,3.6178,1.81019,1.09168,2.12737,14.4171,3.71
4225,2011-07-27,00:00:00.00,1.23204,3.64923,1.80581,1.10422,2.15132,14.4584,3.6
4226,2011-07-28,00:00:00.00,0.0535522,3.6149,1.78124,1.09564,2.13416,14.2848,3.25
4227,2011-07-29,00:00:00.00,2.11832,3.43905,1.71235,1.04203,2.02926,13.6081,3.37
4228,2011-07-30,00:00:00.00,12.2384,3.43393,1.70391,1.03872,2.0264,13.689,3.47
4229,2011-07-31,00:00:00.00,0.0306512,3.87261,1.85303,1.16459,2.28778,15.8651,3.4
4230,2011-08-01,00:00:00.00,0.0744533,4.05429,1.90881,1.21603,2.39639,16.8188,3.22
4231,2011-08-02,00:00:00.00,0.10219,3.70151,1.77223,1.11286,2.1874,15.2078,3.35
4232,2011-08-03,00:00:00.00,2.45479,3.46058,1.67801,1.04235,2.045,14.1226,3.33
4233,2011-08-04,00:00:00.00,26.1302,3.808,1.81074,1.13945,2.25799,15.5338,3.22
4234,2011-08-05,00:00:00.00,0.131516,5.69201,2.52205,1.66756,3.40569,23.2438,3.17
4235,2011-08-06,00:00:00.00,0.172991,6.65373,2.87445,1.93496,3.99297,27.1532,3.11
4236,2011-08-07,00:00:00.00,0.10266,5.62129,2.46616,1.64171,3.36671,22.9157,3.03
4237,2011-08-08,00:00:00.00,1.43637,4.96109,2.21019,1.45478,2.96695,20.1788,4.18
4238,2011-08-09,00:00:00.00,0.014263,4.71203,2.12378,1.38551,2.81735,19.0796,3.51
4239,2011-08-10,00:00:00.00,3.97799,4.51829,2.05089,1.3304,2.69945,18.3059,3.27
4240,2011-08-11,00:00:00.00,3.81108,4.40213,1.99128,1.29172,2.61889,18.225,3.39
4241,2011-08-12,00:00:00.00,0.672563,4.31606,1.95993,1.25807,2.54766,18.4676,4.13
4242,2011-08-13,00:00:00.00,0.043516,4.15804,1.91676,1.21172,2.44786,17.883,3.75
4243,2011-08-14,00:00:00.00,0.102138,3.96651,1.84546,1.16207,2.34265,16.767,3.38
4244,2011-08-15,00:00:00.00,3.52461,3.82074,1.79611,1.12221,2.26033,16.0127,3.21
4245,2011-08-16,00:00:00.00,0.012966,3.73441,1.79324,1.09509,2.20968,15.6844,3.16
4246,2011-08-17,00:00:00.00,0.0486737,3.63389,1.76936,1.06534,2.15058,15.2596,3.41
4247,2011-08-18,00:00:00.00,0.00513557,3.4926,1.69932,1.02715,2.06761,14.5691,3.2
4248,2011-08-19,00:00:00.00,0.0934061,3.36808,1.6417,0.992998,1.99447,13.9754,2.72
4249,2011-08-20,00:00:00.00,0.237863,3.26115,1.59765,0.963076,1.93163,13.4826,2.57
4250,2011-08-21,00:00:00.00,1.58053,3.16133,1.55646,0.935034,1.87295,13.027,3.39
4251,2011-08-22,00:00:00.00,8.15173,3.14689,1.56476,0.928978,1.86251,12.9809,5.93
4252,2011-08-23,00:00:00.00,0.0952169,3.37321,1.71672,0.984731,1.98773,14.0836,9.69
4253,2011-08-24,00:00:00.00,0.0854536,3.44868,1.77561,1.00161,2.02798,14.4739,7.99
4254,2011-08-25,00:00:00.00,21.5212,3.53398,1.79841,1.02883,2.0918,14.5798,8.48
