time,date,hour,precip [mm/day],sub7026 [m3/s],sub7027 [m3/s],sub7028 [m3/s],sub7028 (observed) [m3/s]
4982,2013-08-22,00:00:00.00,2.75104,1.62451,1.1483,8.90183,5.3519
4983,2013-08-23,00:00:00.00,0.521548,1.56501,1.04234,8.21981,5.0121
4984,2013-08-24,00:00:00.00,2.5651,1.53956,0.952565,7.68726,5.1537
4985,2013-08-25,00:00:00.00,0.219725,1.43561,0.875667,7.1062,4.8705
4986,2013-08-26,00:00:00.00,0.331558,1.29256,0.808914,6.51942,4.7572
4987,2013-08-27,00:00:00.00,0.958808,1.18406,0.750021,6.01925,4.6156
4988,2013-08-28,00:00:00.00,1.7759,1.10112,0.697554,5.58932,4.8705
4989,2013-08-29,00:00:00.00,16.6946,1.13615,0.721832,5.87443,5.1537
4990,2013-08-30,00:00:00.00,0.484047,1.71925,1.08923,9.51155,4.8422
4991,2013-08-31,00:00:00.00,0.363092,2.51505,1.58047,14.4235,4.3608
4992,2013-09-01,00:00:00.00,6.62536,2.51964,1.58633,14.5132,4.8988
4993,2013-09-02,00:00:00.00,15.177,2.35784,1.53971,13.6778,4.8705
4994,2013-09-03,00:00:00.00,1.04734,3.31318,2.33249,20.0141,4.3042
4995,2013-09-04,00:00:00.00,0.124443,4.3452,3.18457,26.7797,3.9644
4996,2013-09-05,00:00:00.00,0.062051,3.96074,2.92562,24.3031,3.5113
4997,2013-09-06,00:00:00.00,0.0633056,3.00148,2.20014,18.1427,3.2848
4998,2013-09-07,00:00:00.00,0.0924826,2.43693,1.7698,14.5016,3.0016
4999,2013-09-08,00:00:00.00,0.348763,2.11847,1.52413,12.4162,2.7496
5000,2013-09-09,00:00:00.00,0.227008,1.87985,1.3402,10.871,2.6306
5001,2013-09-10,00:00:00.00,0.321777,1.6867,1.192,9.63879,2.5825
5002,2013-09-11,00:00:00.00,1.59283,1.52732,1.07053,8.63665,2.5344
5003,2013-09-12,00:00:00.00,2.47994,1.39363,0.969467,7.80843,2.3701
5004,2013-09-13,00:00:00.00,10.5685,1.32218,0.937845,7.48299,2.2625
5005,2013-09-14,00:00:00.00,0.891203,1.44605,1.15839,8.88297,2.608
5006,2013-09-15,00:00:00.00,0.332902,1.63002,1.45636,10.801,2.5768
5007,2013-09-16,00:00:00.00,1.45513,1.55013,1.39818,10.3219,2.5995
5008,2013-09-17,00:00:00.00,1.67506,1.32364,1.13896,8.50714,2.8034
5009,2013-09-18,00:00:00.00,0.092271,1.17778,0.978584,7.36796,2.6646
5010,2013-09-19,00:00:00.00,0.219536,1.08986,0.888775,6.71216,2.5145
5011,2013-09-20,00:00:00.00,1.46091,1.01672,0.816705,6.18184,2.4098
5012,2013-09-21,00:00:00.00,8.69096,0.991711,0.787721,5.97154,2.6448
5013,2013-09-22,00:00:00.00,11.1399,1.2036,0.990319,7.41221,5.2669
5014,2013-09-23,00:00:00.00,0.243912,1.74111,1.63144,11.6941,7.9854
5015,2013-09-24,00:00:00.00,0.420716,2.09551,2.16226,15.0247,12.7709
5016,2013-09-25,00:00:00.00,0.331699,1.88779,1.97805,13.664,11.6382
5017,2013-09-26,00:00:00.00,0.390943,1.5248,1.53403,10.7178,8.9764
5018,2013-09-27,00:00:00.00,0.172355,1.32799,1.28036,9.04626,6.3147
5019,2013-09-28,00:00:00.00,0.156827,1.22028,1.13836,8.10477,4.9271
5020,2013-09-29,00:00:00.00,0.0887819,1.13249,1.02756,7.36247,3.9644
5021,2013-09-30,00:00:00.00,1.72688,1.05606,0.934406,6.73444,3.3697
5022,2013-10-01,00:00:00.00,0.679685,0.992283,0.85529,6.20398,3.0299
5023,2013-10-02,00:00:00.00,0.375048,0.93719,0.787561,5.74962,2.8062
5024,2013-10-03,00:00:00.00,0.466351,0.882881,0.728868,5.34431,2.7382
5025,2013-10-04,00:00:00.00,12.4717,0.886003,0.733283,5.3646,2.6193
5026,2013-10-05,00:00:00.00,8.0245,1.18374,1.04242,7.46417,2.4551
5027,2013-10-06,00:00:00.00,16.08,1.96019,1.81637,12.749,12.063
5028,2013-10-07,00:00:00.00,38.2152,4.63935,4.17664,29.0952,44.7406
5029,2013-10-08,00:00:00.00,19.3492,18.9301,16.0361,111.383,105.339
5030,2013-10-09,00:00:00.00,0.126653,36.4337,34.1994,228.656,175.564
5031,2013-10-10,00:00:00.00,0.0365256,32.4433,32.8229,214.982,134.505
5032,2013-10-11,00:00:00.00,0.0716712,17.6677,16.7777,112.792,68.5268
5033,2013-10-12,00:00:00.00,0.0922887,10.1654,8.16689,58.2223,33.1307
5034,2013-10-13,00:00:00.00,0.247378,7.08447,5.22407,38.3951,19.397
5035,2013-10-14,00:00:00.00,0.184735,5.50756,3.93045,29.2181,13.7903
5036,2013-10-15,00:00:00.00,0.0425101,4.50676,3.17024,23.6771,10.5339
5037,2013-10-16,00:00:00.00,0.240527,3.80796,2.6587,19.902,8.5234
5038,2013-10-17,00:00:00.00,4.40213,3.38725,2.35031,17.6172,7.5889
5039,2013-10-18,00:00:00.00,6.16219,3.65629,2.53754,18.9328,6.796
5040,2013-10-19,00:00:00.00,0.0813778,4.825,3.52439,25.6031,7.0226
5041,2013-10-20,00:00:00.00,10.8517,5.94482,4.59524,32.5092,12.3178
5042,2013-10-21,00:00:00.00,0.0366985,7.66098,6.16537,42.5432,11.7798
5043,2013-10-22,00:00:00.00,2.06972,9.19402,7.42494,50.8644,11.5816
5044,2013-10-23,00:00:00.00,1.1562,8.04873,6.41078,44.1811,12.8275
5045,2013-10-24,00:00:00.00,3.90252,6.14079,4.77931,33.2652,12.3461
5046,2013-10-25,00:00:00.00,0.860589,5.84366,4.24332,30.1345,10.902
5047,2013-10-26,00:00:00.00,0.455471,6.05737,4.10441,29.759,9.7693
5048,2013-10-27,00:00:00.00,0.499211,5.3738,3.54023,25.9891,8.8349
5049,2013-10-28,00:00:00.00,0.0972471,4.34787,2.86613,21.1576,7.6455
5050,2013-10-29,00:00:00.00,0.1896,3.65729,2.42483,17.9434,6.7677
5051,2013-10-30,00:00:00.00,0.0445747,3.20532,2.13066,15.796,6.1448
5052,2013-10-31,00:00:00.00,0.428661,2.86164,1.905,14.1428,5.805
5053,2013-11-01,00:00:00.00,14.2689,3.00975,1.99159,14.8589,5.6634
5054,2013-11-02,00:00:00.00,3.53354,5.78296,3.74485,28.3229,24.9471
5055,2013-11-03,00:00:00.00,1.50078,9.90772,6.44963,48.8677,83.2515
5056,2013-11-04,00:00:00.00,0.116411,10.1371,6.83939,51.3311,93.1624
5057,2013-11-05,00:00:00.00,0.064618,7.46772,5.27043,39.0876,66.5446
5058,2013-11-06,00:00:00.00,0.165424,5.57096,3.93716,29.2382,41.0594
5059,2013-11-07,00:00:00.00,8.51932,4.7703,3.39933,25.1241,25.8533
5060,2013-11-08,00:00:00.00,0.450354,5.40763,4.52467,31.4722,19.3121
5061,2013-11-09,00:00:00.00,0.0274362,6.34271,5.92261,39.6993,18.2927
5062,2013-11-10,00:00:00.00,0.12901,5.77495,5.29231,35.7327,21.9456
5063,2013-11-11,00:00:00.00,0.108742,4.57141,3.87382,26.881,20.6147
5064,2013-11-12,00:00:00.00,6.37084,3.96324,3.23923,22.8056,15.8574
5065,2013-11-13,00:00:00.00,1.64729,4.32182,3.79924,26.3116,13.8753
5066,2013-11-14,00:00:00.00,0.488795,4.89342,4.5728,31.2637,12.0347
5067,2013-11-15,00:00:00.00,0.0737376,4.52338,4.13499,28.5015,10.8737
5068,2013-11-16,00:00:00.00,0.0313519,3.76467,3.25189,22.7724,10.1941
5069,2013-11-17,00:00:00.00,0.117077,3.41996,2.89261,20.3384,9.8826
5070,2013-11-18,00:00:00.00,15.6505,3.80112,3.26109,22.7847,10.9869
5071,2013-11-19,00:00:00.00,0.110445,7.03109,6.39176,43.8985,75.606
5072,2013-11-20,00:00:00.00,0.113979,10.8347,9.75124,67.2937,94.2951
5073,2013-11-21,00:00:00.00,0.0226945,9.96255,8.43124,59.3999,63.7129
5074,2013-11-22,00:00:00.00,5.36391,7.22706,5.6703,40.9268,38.7941
5075,2013-11-23,00:00:00.00,3.4334,7.01304,5.38866,38.9175,25.2869
5076,2013-11-24,00:00:00.00,0.199424,8.01532,6.47385,45.6289,21.8889
5077,2013-11-25,00:00:00.00,1.10871,7.6142,6.42302,44.5182,20.7279
5078,2013-11-26,00:00:00.00,0.209829,6.09532,5.03997,35.2248,19.5953
5079,2013-11-27,00:00:00.00,1.08868,4.89723,3.83124,27.3542,17.8113
5080,2013-11-28,00:00:00.00,0.0375796,4.19694,3.14906,22.8793,14.8947
5081,2013-11-29,00:00:00.00,0.0630463,3.73315,2.72746,20.0571,12.7426
5082,2013-11-30,00:00:00.00,0.070073,3.36192,2.42518,17.9209,11.1568
5083,2013-12-01,00:00:00.00,0.050497,3.05606,2.19437,16.2264,9.9958
5084,2013-12-02,00:00:00.00,0.909521,2.86672,2.10843,15.4096,8.9481
5085,2013-12-03,00:00:00.00,0.239859,2.96444,2.50318,17.2347,8.2968
5086,2013-12-04,00:00:00.00,0.350626,3.14363,3.00943,19.706,8.1269
5087,2013-12-05,00:00:00.00,0.457672,2.99097,2.86818,18.7604,7.7305
5088,2013-12-06,00:00:00.00,1.59976,2.69454,2.41933,16.1797,7.4756
5089,2013-12-07,00:00:00.00,13.1124,2.58863,2.17973,14.6982,7.3057
5090,2013-12-08,00:00:00.00,0.442328,2.57233,2.06056,13.8866,7.1075
5091,2013-12-09,00:00:00.00,1.36505,2.44419,1.91568,13.0069,6.7394
5092,2013-12-10,00:00:00.00,0.505385,2.26022,1.76331,12.1143,6.5695
5093,2013-12-11,00:00:00.00,0.374101,2.12014,1.64336,11.3902,6.5129
5094,2013-12-12,00:00:00.00,0.881414,2.01301,1.54771,10.7952,7.6739
5095,2013-12-13,00:00:00.00,0.269377,1.92088,1.46673,10.2827,11.1852
5096,2013-12-14,00:00:00.00,0.134406,1.83993,1.39719,9.83663,10.8737
5097,2013-12-15,00:00:00.00,13.7174,1.83447,1.41707,9.91543,10.279
5098,2013-12-16,00:00:00.00,0.241484,2.13304,1.82463,12.228,9.7127
5099,2013-12-17,00:00:00.00,0.766538,2.52294,2.34391,15.1989,8.4384
5100,2013-12-18,00:00:00.00,2.4378,2.47934,2.3041,14.9571,7.3341
5101,2013-12-19,00:00:00.00,0.166514,2.18834,1.95359,12.9066,6.7111
5102,2013-12-20,00:00:00.00,0.0925623,2.00589,1.73518,11.6278,8.2968
5103,2013-12-21,00:00:00.00,7.50635,3.45882,2.72602,18.9731,11.3551
5104,2013-12-22,00:00:00.00,35.0338,29.6188,19.7719,147.144,103.64
5105,2013-12-23,00:00:00.00,20.1047,96.0001,60.4843,465.645,563.505
5106,2013-12-24,00:00:00.00,0.0980736,124.869,76.655,608.662,662.614
5107,2013-12-25,00:00:00.00,0.170937,80.3887,48.6935,397.726,588.99
5108,2013-12-26,00:00:00.00,0.678676,34.7208,20.8662,171.203,515.367
5109,2013-12-27,00:00:00.00,0.901202,16.6565,10.0383,80.7845,273.258
5110,2013-12-28,00:00:00.00,0.118705,11.1491,6.74308,53.7914,92.3129
5111,2013-12-29,00:00:00.00,0.0620518,8.96193,5.37399,43.0276,49.2713
5112,2013-12-30,00:00:00.00,0.412404,8.2023,4.69712,38.7214,38.5109
5113,2013-12-31,00:00:00.00,0.143202,7.90957,4.75269,38.2202,33.697
5114,2014-01-01,00:00:00.00,0.914793,7.20346,4.9651,36.9875,28.0903
5115,2014-01-02,00:00:00.00,2.44623,6.36143,4.55659,33.1934,23.0216
5116,2014-01-03,00:00:00.00,13.7354,5.75798,3.93777,29.3644,18.236
5117,2014-01-04,00:00:00.00,0.177705,5.3336,3.53048,26.781,18.6608
5118,2014-01-05,00:00:00.00,0.266632,5.00514,3.26084,24.9437,20.5297
5119,2014-01-06,00:00:00.00,25.1503,6.18833,4.01839,31.2744,23.7862
5120,2014-01-07,00:00:00.00,3.17305,18.5615,11.9594,97.6403,27.7505
5121,2014-01-08,00:00:00.00,0.539645,30.4821,19.6938,161.025,26.901
5122,2014-01-09,00:00:00.00,0.772225,23.804,15.4392,124.29,25.4852
5123,2014-01-10,00:00:00.00,1.02869,13.4137,8.62892,68.3133,24.0693
5124,2014-01-11,00:00:00.00,2.29868,9.6014,6.05806,47.9535,28.3168
5125,2014-01-12,00:00:00.00,15.0112,13.8509,8.86608,70.5852,114.4
5126,2014-01-13,00:00:00.00,0.258422,57.9759,39.5021,310.756,228.8
5127,2014-01-14,00:00:00.00,1.72541,85.9011,58.2129,457.16,283.168
5128,2014-01-15,00:00:00.00,0.607393,51.541,33.7061,265.526,254.568
5129,2014-01-16,00:00:00.00,0.259355,22.1247,13.7731,109.259,128.559
5130,2014-01-17,00:00:00.00,3.46889,13.7616,8.44948,67.1694,75.8891
5131,2014-01-18,00:00:00.00,1.38461,10.3081,6.3,50.1111,43.0416
5132,2014-01-19,00:00:00.00,1.01233,8.52994,5.2118,41.4534,23.8711
5133,2014-01-20,00:00:00.00,0.387841,7.43507,4.54741,36.1606,17.5564
5134,2014-01-21,00:00:00.00,0.275324,6.68105,4.09238,32.5318,12.516
5135,2014-01-22,00:00:00.00,0.738239,6.12139,3.75592,29.8461,10.1941
5136,2014-01-23,00:00:00.00,0.782382,5.68637,3.49452,27.7596,7.7588
5137,2014-01-24,00:00:00.00,1.57445,5.3419,3.28721,26.1059,6.0032
5138,2014-01-25,00:00:00.00,0.179581,5.06435,3.11962,24.7703,5.1253
5139,2014-01-26,00:00:00.00,11.175,4.83293,2.97886,23.6504,4.1059
5140,2014-01-27,00:00:00.00,5.21613,4.65496,2.86626,22.7755,3.4547
5141,2014-01-28,00:00:00.00,2.2947,4.59695,2.81399,22.4604,3.4547
5142,2014-01-29,00:00:00.00,0.0950014,4.57118,2.77948,22.2973,3.1149
5143,2014-01-30,00:00:00.00,0.101663,4.42045,2.6862,21.5518,2.5287
5144,2014-01-31,00:00:00.00,0.350833,4.21683,2.56929,20.5636,4.4741
5145,2014-02-01,00:00:00.00,0.264106,4.05063,2.4715,19.7516,10.6188
5146,2014-02-02,00:00:00.00,8.40247,4.22035,2.60056,20.8008,33.9802
5147,2014-02-03,00:00:00.00,9.29455,6.03399,3.8619,31.2235,73.6238
5148,2014-02-04,00:00:00.00,0.285454,8.17543,5.34724,43.5538,130.257
5149,2014-02-05,00:00:00.00,8.49179,7.80463,5.09881,41.4937,65.4119
5150,2014-02-06,00:00:00.00,29.1367,6.53424,4.34696,34.3439,36.8119
5151,2014-02-07,00:00:00.00,0.188571,7.18899,5.56775,38.8801,24.3525
5152,2014-02-08,00:00:00.00,0.147241,8.30597,7.12951,46.0125,19.6236
5153,2014-02-09,00:00:00.00,0.796098,7.57499,6.36312,41.4132,16.5654
5154,2014-02-10,00:00:00.00,4.71792,6.1514,4.76864,32.622,13.9885
5155,2014-02-11,00:00:00.00,0.26001,5.28561,3.87416,27.4559,11.9497
5156,2014-02-12,00:00:00.00,0.18752,4.76188,3.37433,24.4211,10.4489
5157,2014-02-13,00:00:00.00,0.122184,4.37929,3.03046,22.2588,9.118
5158,2014-02-14,00:00:00.00,0.401803,4.07951,2.77243,20.5948,8.0986
5159,2014-02-15,00:00:00.00,1.01816,3.83385,2.56895,19.2528,7.6455
5160,2014-02-16,00:00:00.00,0.142561,3.62465,2.40236,18.1301,6.8244
5161,2014-02-17,00:00:00.00,1.49661,3.44329,2.26305,17.1727,6.4279
5162,2014-02-18,00:00:00.00,13.2157,3.38747,2.23604,17.0058,5.6067
5163,2014-02-19,00:00:00.00,1.5114,3.82311,2.64803,20.0146,5.4935
5164,2014-02-20,00:00:00.00,0.857924,4.96259,3.15597,24.4841,11.5533
5165,2014-02-21,00:00:00.00,9.49949,15.2861,4.80831,48.0149,67.1109
5166,2014-02-22,00:00:00.00,7.58515,87.9372,31.0974,304.751,227.667
5167,2014-02-23,00:00:00.00,0.752593,185.659,94.5499,805.147,489.881
5168,2014-02-24,00:00:00.00,2.62761,159.267,112.042,870.432,512.535
5169,2014-02-25,00:00:00.00,0.176711,63.9229,61.0781,449.665,268.444
5170,2014-02-26,00:00:00.00,1.10634,22.6711,22.1978,163.758,139.885
5171,2014-02-27,00:00:00.00,0.294562,13.6192,10.6254,80.7553,69.6594
5172,2014-02-28,00:00:00.00,0.139831,10.5387,7.25957,56.3931,46.1565
5173,2014-03-01,00:00:00.00,0.0759257,8.93402,5.8741,46.0615,37.0951
5174,2014-03-02,00:00:00.00,0.114394,7.89566,5.07322,39.9866,27.6656
5175,2014-03-03,00:00:00.00,7.64643,7.14532,4.5264,35.7962,25.7683
5176,2014-03-04,00:00:00.00,0.187892,6.56273,4.11961,32.6519,23.503
5177,2014-03-05,00:00:00.00,0.393076,6.10234,3.80761,30.2241,19.7652
5178,2014-03-06,00:00:00.00,0.290871,5.72987,3.56155,28.2978,16.5654
5179,2014-03-07,00:00:00.00,0.149699,5.41334,3.35699,26.6877,15.7158
5180,2014-03-08,00:00:00.00,0.106868,5.13288,3.17735,25.2709,16.2822
5181,2014-03-09,00:00:00.00,1.73406,4.97729,3.0111,24.119,22.3703
5182,2014-03-10,00:00:00.00,0.174411,5.34448,2.85704,23.8405,33.697
5183,2014-03-11,00:00:00.00,0.0637096,5.80466,2.71582,23.7718,61.7307
5184,2014-03-12,00:00:00.00,0.119647,6.22076,3.10056,26.7116,99.9585
5185,2014-03-13,00:00:00.00,23.6172,11.3333,7.56293,61.2559,143.566
5186,2014-03-14,00:00:00.00,0.329151,20.8162,16.1255,124.327,139.036
5187,2014-03-15,00:00:00.00,0.436424,22.0949,17.5519,131.833,112.418
5188,2014-03-16,00:00:00.00,0.102084,17.0947,12.2286,93.6285,195.953
5189,2014-03-17,00:00:00.00,0.0531061,23.8271,12.7812,110.499,169.901
5190,2014-03-18,00:00:00.00,0.168194,30.965,14.827,135.116,104.772
5191,2014-03-19,00:00:00.00,0.190253,22.9419,11.2322,100.528,64.5624
5192,2014-03-20,00:00:00.00,4.13814,13.4787,7.21362,61.9067,42.7584
5193,2014-03-21,00:00:00.00,0.100937,10.4949,6.22487,53.7723,48.9881
5194,2014-03-22,00:00:00.00,0.138501,9.52943,6.11211,53.6548,52.9525
5195,2014-03-23,00:00:00.00,0.183367,8.03921,5.19939,45.0052,47.8555
5196,2014-03-24,00:00:00.00,0.102599,6.51462,4.10617,34.6682,40.4931
5197,2014-03-25,00:00:00.00,0.153066,5.51031,3.41481,28.4628,30.8654
5198,2014-03-26,00:00:00.00,1.70328,4.83828,2.97377,24.6288,24.7206
5199,2014-03-27,00:00:00.00,0.208932,4.34131,2.65492,21.9005,20.1616
5200,2014-03-28,00:00:00.00,3.55606,3.95329,2.43381,19.9843,17.0751
5201,2014-03-29,00:00:00.00,2.13762,3.73894,2.49456,20.0844,16.4804
5202,2014-03-30,00:00:00.00,9.07404,4.21327,3.28681,25.9475,16.7069
5203,2014-03-31,00:00:00.00,0.200164,5.79708,4.31732,37.3229,17.245
5204,2014-04-01,00:00:00.00,0.312216,7.13637,4.48978,42.7776,17.3299
5205,2014-04-02,00:00:00.00,0.188336,7.52047,4.46516,39.8266,19.2838
5206,2014-04-03,00:00:00.00,1.34304,7.35508,4.55607,35.4635,24.6357
5207,2014-04-04,00:00:00.00,17.2805,7.39023,4.61789,34.8976,33.4139
5208,2014-04-05,00:00:00.00,11.5281,14.6505,8.76297,69.8164,251.454
5209,2014-04-06,00:00:00.00,0.0943832,28.7529,16.4873,135.026,252.869
5210,2014-04-07,00:00:00.00,0.138269,30.0182,16.8783,139.274,197.085
5211,2014-04-08,00:00:00.00,9.62804,19.5918,11.0937,90.9654,128.275
5212,2014-04-09,00:00:00.00,2.63284,16.2598,9.50182,77.0181,164.521
5213,2014-04-10,00:00:00.00,0.176742,16.7153,9.96463,80.556,188.024
5214,2014-04-11,00:00:00.00,0.707229,13.3214,7.9917,64.7066,121.762
5215,2014-04-12,00:00:00.00,2.88199,9.26382,5.50273,44.6739,74.7565
5216,2014-04-13,00:00:00.00,0.146888,7.39828,4.15111,34.3351,63.4297
5217,2014-04-14,00:00:00.00,0.0592484,6.51625,3.40779,28.9404,80.1367
5218,2014-04-15,00:00:00.00,3.92565,5.57949,2.8937,24.6265,62.8634
5219,2014-04-16,00:00:00.00,13.7558,4.98443,2.6346,22.1869,89.1981
5220,2014-04-17,00:00:00.00,0.396315,5.62619,3.04477,25.2472,140.735
5221,2014-04-18,00:00:00.00,0.455375,6.79293,3.75933,31.0259,114.117
5222,2014-04-19,00:00:00.00,0.260369,8.12351,4.35693,36.6339,74.1901
5223,2014-04-20,00:00:00.00,0.044408,8.93323,4.60736,39.2595,47.8555
5224,2014-04-21,00:00:00.00,0.311597,7.69877,3.99096,33.8155,33.697
5225,2014-04-22,00:00:00.00,0.149753,5.80522,3.09652,25.8951,26.4196
5226,2014-04-23,00:00:00.00,0.580955,4.63919,2.52549,20.9352,22.3986
5227,2014-04-24,00:00:00.00,0.0831347,3.91705,2.15896,17.8004,19.4537
5228,2014-04-25,00:00:00.00,0.0846602,3.38993,1.88535,15.4832,16.9901
5229,2014-04-26,00:00:00.00,7.50688,3.12751,1.7601,14.3877,15.5176
5230,2014-04-27,00:00:00.00,0.0887986,3.60658,2.08858,16.9105,14.7814
5231,2014-04-28,00:00:00.00,0.246991,4.26849,2.52998,20.3273,13.8186
5232,2014-04-29,00:00:00.00,9.02928,4.228,2.48376,20.0301,13.3089
5233,2014-04-30,00:00:00.00,30.2374,6.52257,3.41087,28.713,30.299
5234,2014-05-01,00:00:00.00,2.80458,21.5142,10.1096,87.8514,172.733
5235,2014-05-02,00:00:00.00,0.767019,33.3466,16.0939,138.125,187.174
5236,2014-05-03,00:00:00.00,0.608179,24.2964,12.5988,105.442,151.212
5237,2014-05-04,00:00:00.00,2.57094,12.7285,7.05336,57.8141,86.6496
5238,2014-05-05,00:00:00.00,0.294182,8.25404,4.6684,38.1543,46.4396
5239,2014-05-06,00:00:00.00,1.41977,6.25738,3.57453,29.3109,30.5822
5240,2014-05-07,00:00:00.00,0.122117,5.06623,2.918,23.8738,23.1915
5241,2014-05-08,00:00:00.00,0.561741,4.24657,2.46268,20.031,22.7667
5242,2014-05-09,00:00:00.00,0.135337,3.63726,2.1209,17.1798,27.2691
5243,2014-05-10,00:00:00.00,0.30817,3.15985,1.84967,14.9459,21.181
5244,2014-05-11,00:00:00.00,8.47538,3.06485,1.67858,13.8305,18.0945
5245,2014-05-12,00:00:00.00,0.327673,4.56559,1.75644,16.5037,14.923
5246,2014-05-13,00:00:00.00,14.5668,6.70495,2.09587,21.6498,13.3089
5247,2014-05-14,00:00:00.00,1.73704,7.4618,3.1203,28.8007,14.2151
5248,2014-05-15,00:00:00.00,22.5105,7.99825,4.79148,39.2983,14.6964
5249,2014-05-16,00:00:00.00,19.1198,13.409,9.19172,73.0098,58.0495
5250,2014-05-17,00:00:00.00,2.59921,22.9941,18.1649,140.34,165.37
5251,2014-05-18,00:00:00.00,3.80607,24.1568,20.1856,153.397,150.646
5252,2014-05-19,00:00:00.00,0.0454689,16.7381,13.1918,99.7592,95.1446
5253,2014-05-20,00:00:00.00,0.080838,10.8031,8.00135,60.1164,51.5367
5254,2014-05-21,00:00:00.00,2.28461,7.61845,5.4654,41.141,31.1485
5255,2014-05-22,00:00:00.00,16.9562,6.01544,4.62314,34.5609,24.5507
5256,2014-05-23,00:00:00.00,0.152885,5.85528,7.75131,54.392,27.2974
5257,2014-05-24,00:00:00.00,0.0600988,6.07025,11.1248,75.7316,24.0693
5258,2014-05-25,00:00:00.00,0.0695414,5.32793,9.13706,61.9545,21.7473
5259,2014-05-26,00:00:00.00,0.0542467,4.24396,5.66353,38.9844,17.6414
5260,2014-05-27,00:00:00.00,0.0723885,3.51877,3.97482,27.8911,14.1867
5261,2014-05-28,00:00:00.00,9.18632,3.14309,3.26954,23.2064,12.3461
5262,2014-05-29,00:00:00.00,7.11299,3.50702,3.65514,25.9038,12.063
5263,2014-05-30,00:00:00.00,0.149879,4.72156,4.64628,33.3387,11.6665
5264,2014-05-31,00:00:00.00,0.0702558,5.34187,4.63528,34.1375,52.6693
5265,2014-06-01,00:00:00.00,0.0451172,4.59416,3.64203,27.295,53.5188
5266,2014-06-02,00:00:00.00,0.0442636,3.58883,2.77486,20.8504,58.899
5267,2014-06-03,00:00:00.00,9.21446,3.05859,2.34859,17.6157,33.4139
5268,2014-06-04,00:00:00.00,4.09784,3.11408,2.49367,18.3635,14.5265
5269,2014-06-05,00:00:00.00,20.3055,3.69221,3.18671,22.7769,11.4966
5270,2014-06-06,00:00:00.00,0.277593,5.67909,5.60181,37.9864,14.4133
5271,2014-06-07,00:00:00.00,0.347013,7.79021,7.98455,53.25,49.2713
5272,2014-06-08,00:00:00.00,0.154454,7.08469,6.86279,46.5374,51.2535
5273,2014-06-09,00:00:00.00,13.2967,5.42341,4.7443,33.2718,33.9802
5274,2014-06-10,00:00:00.00,0.124081,6.0836,4.89256,35.2672,98.5426
5275,2014-06-11,00:00:00.00,0.862469,7.37874,5.61398,41.1781,96.2773
5276,2014-06-12,00:00:00.00,13.7454,6.95482,5.04158,37.5252,67.6773
5277,2014-06-13,00:00:00.00,1.34735,7.60692,5.16968,39.2701,43.0416
5278,2014-06-14,00:00:00.00,0.367885,9.0026,5.82897,44.9804,30.8654
5279,2014-06-15,00:00:00.00,0.188825,7.78766,4.9306,38.3117,27.6372
5280,2014-06-16,00:00:00.00,0.124156,5.59676,3.5248,27.4284,19.6519
5281,2014-06-17,00:00:00.00,4.43241,4.34101,2.72255,21.2309,13.9602
5282,2014-06-18,00:00:00.00,0.656128,3.75037,2.33207,18.3076,11.6665
5283,2014-06-19,00:00:00.00,0.868771,3.3886,2.08778,16.5183,10.2507
5284,2014-06-20,00:00:00.00,4.29639,2.9729,1.82518,14.4804,54.3683
5285,2014-06-21,00:00:00.00,4.73431,2.63593,1.60182,12.7979,91.1802
5286,2014-06-22,00:00:00.00,1.58119,2.58891,1.47423,12.0779,85.8
5287,2014-06-23,00:00:00.00,0.188141,2.59882,1.36495,11.454,67.3941
5288,2014-06-24,00:00:00.00,0.381797,2.36092,1.22595,10.2835,54.9347
5289,2014-06-25,00:00:00.00,9.33952,2.13227,1.14261,9.4869,49.2713
5290,2014-06-26,00:00:00.00,15.0718,2.64571,1.47257,12.1972,84.101
5291,2014-06-27,00:00:00.00,0.546279,4.32403,2.78163,22.4228,165.087
5292,2014-06-28,00:00:00.00,0.0628554,5.51746,3.97141,31.1492,166.22
5293,2014-06-29,00:00:00.00,0.191201,4.85235,3.58918,27.7557,103.923
5294,2014-06-30,00:00:00.00,2.49823,3.66334,2.6117,20.1898,49.8376
5295,2014-07-01,00:00:00.00,0.301449,2.97138,2.0504,15.9156,38.2277
5296,2014-07-02,00:00:00.00,0.267757,2.56342,1.73673,13.525,21.0394
5297,2014-07-03,00:00:00.00,0.149066,2.2555,1.50813,11.7589,15.6309
5298,2014-07-04,00:00:00.00,0.124878,2.00701,1.32749,10.3521,12.4311
5299,2014-07-05,00:00:00.00,0.0779133,1.80288,1.18162,9.22096,9.9392
5300,2014-07-06,00:00:00.00,0.184929,1.63244,1.06175,8.29376,8.042
5301,2014-07-07,00:00:00.00,0.201687,1.48803,0.961564,7.51842,7.1642
5302,2014-07-08,00:00:00.00,4.92225,1.37978,0.888711,6.94663,6.3713
5303,2014-07-09,00:00:00.00,7.58925,1.40261,0.892005,6.98459,7.7871
5304,2014-07-10,00:00:00.00,0.341167,1.67693,0.977102,7.88101,28.6
5305,2014-07-11,00:00:00.00,0.592022,1.92427,1.00869,8.47492,16.5654
5306,2014-07-12,00:00:00.00,0.0540025,1.78805,0.914143,7.76178,9.4861
5307,2014-07-13,00:00:00.00,0.0706217,1.49538,0.795331,6.64576,7.2491
