date,hour,02GA003,02GA014,02GA015,02GA034,02GA048,02GB001,02GC002,02GC010,02GC018,02GC026,02GD001,02GD003,02GD016,02GE002,02GE003,02GE006,02GG003,02GG009,04197137,04183000,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000
2013-05-10,00:00:00,6.7808625,0.3801125,2.4521958,1.9787917,3.2299375,10.3179500,1.0731125,2.1829417,0.2537792,1.1447208,1.8155667,0.8843917,0.4029917,3.9629750,9.9792208,6.7911250,2.6339292,0.0491500,1.5798292,10.8080167,2.7837292,1.6087917,0.2099083,3.0613667,1.3863333,1.0731125,0.1287417,0.2751958,0.2025667,0.0648375,2.2383292,2.6339292,0.0136375,0.0468167,0.0046083,1.9556417,0.7696875,1.1414375,12.9991833,17.4112333,20.3871000,4.1448542,0.8154792,0.0893375,0.1292583,1.4922625,11.8533417,1.6131000
2013-05-11,00:00:00,18.8031625,0.8295875,4.7267667,4.4541208,9.2838500,16.0324458,0.9304583,2.0080000,0.2216125,1.0544583,1.3729000,0.7308167,1.1384458,3.6227542,8.4747417,6.5617958,2.3886125,0.0378125,1.2454333,7.0126292,3.6772542,2.3143958,1.7355833,6.8975667,1.8651750,0.9304583,0.1139208,0.2436792,0.1755542,0.0824208,2.1068250,2.3886125,0.0107292,0.0363083,0.0036958,1.8437500,0.6992208,1.4019750,12.3955250,16.7850625,21.5717042,0.9196292,0.3754625,0.0768375,0.0961333,3.6654875,22.7254417,6.8699375
2013-05-12,00:00:00,15.3800000,0.8605083,3.2594417,2.2590375,7.7624458,23.0236292,0.9138333,1.8320792,0.1928333,0.9716500,1.6405542,1.9156250,0.6931375,3.1255375,7.9736167,6.2586875,2.2586333,0.0318375,1.0862833,6.2489458,3.5876833,2.4819458,0.5475917,4.3393750,1.0421375,0.9138333,0.1090125,0.2089333,0.1344375,0.0476625,1.8965125,2.2586333,0.0086500,0.0310500,0.0029792,1.5953708,0.9920292,1.0733458,6.5698417,8.3152375,10.6746542,0.6461750,0.1533042,0.1399833,0.0736958,1.1483417,13.5081958,6.5958667
2013-05-13,00:00:00,9.6294042,0.5575000,2.4337583,2.0314250,4.3787125,17.1048667,0.7136833,1.6754167,0.1663167,0.9334583,1.3530958,2.1056792,0.4853708,4.6282625,7.7341958,5.1769792,2.0455250,0.0277375,0.8913250,8.3873750,3.7857958,1.6842750,0.2728042,3.0913917,0.9256167,0.7136833,0.1075667,0.1824000,0.1057000,0.0306667,1.7349125,2.0455250,0.0069708,0.0268583,0.0024292,1.2082125,0.6971208,1.1073750,4.7141375,5.9794125,7.5752292,0.5055167,0.0905458,0.1157792,0.0563625,0.7603000,9.8106792,3.6389542
2013-05-14,00:00:00,8.2110250,0.5277667,2.2980083,1.4203875,3.7327792,12.3197042,0.6044958,1.5522625,0.1414417,0.8585292,0.9441917,1.1606542,0.3304000,3.0766958,6.4541917,6.3196917,1.8720417,0.0234083,0.8083875,7.8429000,2.7930333,1.5353667,0.2053333,2.8810708,0.9365458,0.6044958,0.0926167,0.1551750,0.0772292,0.0194833,1.5964792,1.8720417,0.0055958,0.0225083,0.0020125,0.9731417,0.6628042,1.2375750,4.5511500,5.4155500,6.6245625,0.4633042,0.0652917,0.1103708,0.0429000,0.8584667,7.6427583,5.0752792
2013-05-15,00:00:00,7.5337875,0.4638042,2.3317708,1.2382833,2.9368458,11.2193833,0.5599583,1.4833167,0.1272250,0.8006542,0.7918917,0.7443292,0.2459208,2.2890333,7.3679167,4.9265750,1.7301917,0.0194375,0.7494417,5.5619375,2.5817500,1.5007292,0.1826292,2.9640958,0.9874792,0.5599583,0.0870042,0.1392583,0.0606542,0.0129083,1.5144500,1.7301917,0.0049208,0.0185458,0.0017042,1.1694833,0.7731458,1.3147750,5.2181333,6.0357958,7.3145833,0.4083125,0.0572875,0.1136625,0.0330542,1.0213875,9.1996542,5.1351458
2013-05-16,00:00:00,7.1560042,0.4538750,2.2277583,1.1931917,2.6036750,10.5667667,0.5251458,1.3936042,0.1163792,0.7511333,0.6246792,0.5294458,0.2033625,1.7537917,6.2270625,3.9979750,1.6435167,0.0160583,0.6669917,4.1287000,2.5732042,1.4584833,0.1706917,2.9188958,0.9617583,0.5251458,0.0792792,0.1273333,0.0536708,0.0097542,1.4314042,1.6435167,0.0044458,0.0153333,0.0014708,1.4506042,0.8688667,1.2632458,5.2313542,6.0175375,7.3136917,0.3281625,0.0498500,0.0885083,0.0259625,1.0623167,10.2039333,4.5506958
2013-05-17,00:00:00,6.3925958,0.4529792,1.9309333,1.0389333,2.3260292,9.9478333,0.4899333,1.3212167,0.1070667,0.7009250,0.5027917,0.3888125,0.1804417,1.3806792,5.1878542,3.3614750,1.5447583,0.0140167,0.5719500,3.2005958,2.4431833,1.4001375,0.1606042,2.5747708,0.8799125,0.4899333,0.0721375,0.1171542,0.0520958,0.0088250,1.3525708,1.5447583,0.0038500,0.0137125,0.0012583,1.5561583,0.8211000,1.1392500,4.7518208,5.4480458,6.6389208,0.2718750,0.0410875,0.0669958,0.0206875,0.9723000,9.9143500,3.8573375
2013-05-18,00:00:00,5.6386250,0.3949708,1.6484792,0.9421708,2.0511125,9.0376542,0.4574125,1.2576250,0.0983792,0.6484375,0.4209625,0.3059292,0.1539708,1.1154750,4.4882458,2.8705875,1.4482792,0.0133125,0.4585875,2.6778000,2.3009833,1.3305833,0.1507708,2.2182958,0.8085625,0.4574125,0.0660042,0.1076625,0.0501250,0.0065292,1.2861083,1.4482792,0.0033500,0.0131292,0.0010875,1.5160875,0.7074500,0.9940500,4.2847708,4.8304708,5.8628917,0.2314708,0.0330667,0.0520625,0.0167042,0.8497708,8.8313500,3.1744000
2013-05-19,00:00:00,4.9631708,0.3225042,1.4296417,0.8337000,1.8475292,8.1446958,0.4282458,1.1987500,0.0903458,0.6011833,0.3677292,0.2553417,0.1332125,0.9342042,3.9206125,2.5011042,1.3688500,0.0121750,0.3633250,2.3700583,2.1577042,1.2540625,0.1412000,1.9185042,0.7352625,0.4282458,0.0602208,0.0988333,0.0454917,0.0048375,1.2255042,1.3688500,0.0029042,0.0117292,0.0009458,1.3897500,0.5897875,0.8508000,3.9698708,4.3915958,5.2824167,0.1855042,0.0277917,0.0417000,0.0136292,0.7254375,7.6138000,2.5538000
2013-05-20,00:00:00,4.3984458,0.2809667,1.2845208,0.7290208,1.6604375,7.3540292,0.4012083,1.1432625,0.0829208,0.5590500,0.3230167,0.2249625,0.1242625,0.8021250,3.4787792,2.2200625,1.2990708,0.0104125,0.2905708,2.1234000,2.0066292,1.1757333,0.1318292,1.6931083,0.6581292,0.4012083,0.0549000,0.0906667,0.0385875,0.0037375,1.1690542,1.2990708,0.0025167,0.0098917,0.0008292,1.2158958,0.4855917,0.7231625,3.6941458,4.0510667,4.8360958,0.1844250,0.0247167,0.0343500,0.0112542,0.6083083,6.4436333,2.0362833
2013-05-21,00:00:00,7.4277500,5.5341625,6.9978750,5.3599875,2.4167750,7.4853000,0.3761042,1.0903542,0.0767375,0.5294042,0.2823750,0.2052792,0.1431792,0.6966583,3.1251458,2.0015542,1.2360208,0.0087875,0.2372625,1.8733875,1.9867958,1.1470542,0.1239250,5.7059125,1.4558083,0.3761042,0.0605417,0.0836583,0.0321458,0.0036333,1.1152000,1.2360208,0.0022000,0.0083333,0.0007250,1.0386792,0.3953583,0.6152333,3.5488500,3.8062833,4.4694833,0.1572500,0.0219250,0.0286667,0.0094000,0.4913833,5.3895167,2.0679542
2013-05-22,00:00:00,93.0253250,2.4713833,23.3660208,66.8791125,90.5858250,48.9141792,0.3531000,1.0400417,0.0710333,0.5014542,0.2507500,0.1907833,0.4652667,0.6146208,2.8441750,1.8225583,1.1779750,0.0075500,0.2016875,1.8138292,2.1903792,1.3807458,2.0663583,22.9568875,0.6921708,0.3531000,0.0528250,0.0772750,0.0299292,0.0085292,1.0641667,1.1779750,0.0020083,0.0071958,0.0006500,0.8828250,0.3258750,0.5318417,3.4808917,3.7912500,4.4309792,0.1889292,0.0482042,0.0244375,0.0079292,0.3935292,4.6191708,2.8628458
2013-05-23,00:00:00,71.2480042,1.4890375,7.3154167,9.3789500,39.3724917,103.9695750,0.3582625,0.9935667,0.0673083,0.4662792,0.2807125,0.2182167,0.3171000,0.6077125,2.6127292,1.6706667,1.1241667,0.0067500,0.2073167,3.2555292,2.0928958,2.9603125,0.6462333,13.0145042,0.5624167,0.3582625,0.0557708,0.0727208,0.0288333,0.0171000,1.0159833,1.1241667,0.0023375,0.0065000,0.0006000,0.8145500,0.2901042,0.4624125,3.8120875,4.0901542,4.6694042,0.9076958,0.4238750,0.0229417,0.0067458,0.7565917,9.6237417,2.3371667
2013-05-24,00:00:00,22.1192458,0.9711833,3.5144792,3.1828083,11.4912208,37.6697000,0.4948375,0.9648333,0.0776583,0.4665292,0.6576417,0.2632167,0.2736500,1.0120125,2.4250333,1.5549333,1.0752542,0.0063625,0.2042292,3.4172542,3.4841833,1.3169208,0.2203583,4.5973375,1.1385750,0.4948375,0.0665917,0.0799708,0.0290833,0.0547875,0.9829917,1.0752542,0.0033375,0.0062542,0.0006000,0.7246750,0.2524500,0.4254417,6.2774625,8.8582333,9.9621708,1.1747042,0.5498667,0.0238875,0.0058542,0.9241333,7.6837917,1.8576333
2013-05-25,00:00:00,10.7048917,0.7526125,2.7558167,2.0962583,5.1845125,17.9325958,0.3443833,0.8925417,0.0710958,0.4417792,0.4855458,0.3213292,0.2833750,1.0465792,2.2642125,1.5601333,1.0416375,0.0065958,0.1883125,1.9608958,2.3336917,1.0068500,0.1455833,3.2356833,0.5575000,0.3443833,0.0552333,0.0783542,0.0272500,0.0187875,0.9256708,1.0416375,0.0032333,0.0070167,0.0006000,0.7259958,0.2468583,0.4117458,2.8338375,4.0926250,5.5394792,0.1731792,0.1635125,0.0359000,0.0052250,0.4044667,4.7762667,2.4306833
2013-05-26,00:00:00,7.3791792,0.9232167,2.3493958,1.6282750,3.4184000,11.1559583,0.2809208,0.8574625,0.0570000,0.4029750,0.3755875,0.2837208,0.1776750,0.8047792,2.1150917,1.9334625,0.9950250,0.0102000,0.2281292,1.5045375,1.6349208,0.9043458,0.1190708,2.7282833,0.3774833,0.2809208,0.0501208,0.0622500,0.0222333,0.0137708,0.8758167,0.9950250,0.0029375,0.0119042,0.0005500,0.7902958,0.2587125,0.3305250,1.5686042,1.9225792,2.5405125,0.0637042,0.0696042,0.0621333,0.0050042,0.1753875,2.9085375,2.5350750
2013-05-27,00:00:00,6.0620833,0.9966875,2.0612667,1.5726417,2.6351208,8.6606250,0.2578000,0.8256875,0.0509208,0.3735292,0.3525500,0.2278750,0.1080917,0.7098917,2.1484917,1.7878250,0.9301667,0.0137542,0.2558167,8.7162458,1.3840208,0.8488750,0.1065542,2.4119583,0.3474625,0.2578000,0.0468083,0.0552292,0.0174292,0.0112125,0.8421542,0.9301667,0.0025500,0.0137667,0.0005000,1.0474000,0.2055500,0.2824500,1.7032917,1.7441792,2.0300833,0.3461458,0.9526833,0.0491792,0.0052708,0.1142500,2.1400375,3.0273000
2013-05-28,00:00:00,11.5294208,0.8877875,4.3731792,2.1295458,4.8522667,19.3970292,2.5082833,1.5661292,4.0093750,6.8150125,3.0126083,2.5479083,5.8584042,7.3954000,3.3955375,1.5645167,3.8127958,2.0163667,0.3148208,22.2394583,6.6672500,3.2839792,1.1830292,5.9344000,4.7772000,2.5082833,5.8829167,3.7671625,1.6774375,0.3799750,2.5451958,3.8127958,0.0980750,2.3916958,1.4906333,2.8213292,0.8652250,3.4383708,26.5158375,40.6775333,54.7829750,16.3136833,2.4475250,0.0466083,0.0056042,1.8754042,13.2838958,7.4305125
2013-05-29,00:00:00,65.0112958,1.0015292,10.9490875,8.5771750,27.5114167,145.5196625,36.1869792,33.2252250,30.0757917,63.7083250,73.3618750,84.1021917,63.6341542,149.8799417,65.9227375,144.7488583,47.1167917,24.2541125,0.2157333,12.3725042,47.2048833,20.6106875,9.6974375,21.6617750,35.8093167,36.1869792,31.6170708,29.6445167,43.3077042,11.5679833,28.2877292,47.1167917,10.7395625,24.2175167,15.7301750,27.9089042,10.8116792,15.4389375,73.5039083,103.5041417,160.6485917,13.3726958,0.4661792,0.0513708,0.0057000,1.2736583,10.3019833,13.1862125
2013-05-30,00:00:00,38.0247417,2.1287125,5.5705833,4.3551667,22.8592333,113.1531333,10.5603208,29.3883542,7.1151042,28.4071417,139.6371125,96.8319708,28.4729125,268.6939083,246.5609042,267.7707250,48.2683750,18.6921792,0.2043042,17.5341458,30.2107292,6.4586583,1.4790917,7.2139042,1.5457833,10.5603208,10.2571250,8.3489833,11.2228958,1.5665792,45.8227542,48.2683750,7.8361333,18.2330000,3.9032750,22.3913667,11.0280917,9.6405917,41.2582917,51.7876500,72.4423792,1.0726500,0.1766042,0.0598708,0.0057792,0.3600250,5.4774042,19.1148042
2013-05-31,00:00:00,21.5087667,1.2199375,4.4863750,3.8130000,11.3752375,37.3145750,1.3201083,2.1467750,0.5453625,5.3286042,26.4894833,11.3667000,2.0579167,73.8785917,282.6401375,189.0667708,22.6657208,1.8313042,0.2684333,11.3102042,6.7238083,1.9382542,0.4303542,5.7091083,1.2395958,1.3201083,1.1071667,0.5987792,0.5131750,0.1431167,3.5289958,22.6657208,0.3206208,1.6702375,0.2771333,5.6396000,1.4450375,2.1375250,13.8312167,16.3456708,19.4954292,2.7620625,0.1616375,0.0612208,0.0064042,0.7373833,9.9564042,15.1723625
2013-06-01,00:00:00,18.0553042,5.3591667,4.3205625,4.4814792,8.3259417,24.7463875,2.2386792,3.3220792,0.9488417,4.6680417,4.5022250,2.8264125,2.5535833,11.7175167,52.0009333,25.0681708,2.7763458,0.4488042,0.3549542,65.2762542,4.1897292,5.5013208,8.2008542,5.8585708,2.6187292,2.2386792,0.6808417,1.0282708,0.2879708,0.1275208,2.9025417,2.7763458,0.1123250,0.4250542,0.1060542,5.7144958,1.3752625,3.4179917,20.4726958,31.2516917,40.2101458,6.0972292,4.6525625,0.0666417,0.0070792,2.6550958,21.0218583,13.3330167
2013-06-02,00:00:00,32.0708292,2.8998792,7.4066833,11.7078000,21.5643792,33.0669583,3.0192333,4.2453792,1.3073750,5.9781250,6.6072875,9.9072625,4.0150958,18.7698833,22.9176500,18.7882417,3.6175792,0.2330208,0.2617750,150.5900583,11.3856917,7.9218417,1.7259417,9.8093625,3.3764417,3.0192333,0.8484458,1.4073667,1.0978125,0.1595458,4.0447167,3.6175792,0.0589917,0.2221792,0.0545542,6.3246083,2.4167375,3.6991667,16.0167458,19.7878208,26.4774833,2.0599083,2.2857875,0.1383375,0.0074875,10.2333375,80.7706333,32.0927167
2013-06-03,00:00:00,35.3819208,1.9329167,6.2030000,6.5933583,19.1304417,56.1820167,2.3829458,4.4350167,1.1381250,5.0439417,10.3860500,7.5824833,3.1459417,22.1087542,26.0084500,28.6295792,4.6547833,0.1436708,0.3628958,56.7909250,10.6626167,2.8791417,0.5346542,8.3445500,2.6268542,2.3829458,0.7694583,1.2435833,2.6610250,0.0843917,4.4145500,4.6547833,0.0350458,0.1369750,0.0323750,7.0791917,2.8488958,3.9849708,11.3593958,13.5285500,18.4245917,1.6847750,0.3978667,0.1629333,0.0092667,5.2414583,44.5737667,50.4572958
2013-06-04,00:00:00,20.4421667,1.6274542,4.6607833,4.5195000,9.3164875,33.3997625,2.5247417,4.8347208,1.0111917,4.5009167,10.2104833,5.3901833,1.9742708,20.5409333,31.9699000,29.2582125,4.7428458,0.0922500,0.4729583,18.0670042,6.3848833,2.7993750,0.4196208,6.2627667,2.7420375,2.5247417,0.5802833,1.1173917,2.8830917,0.0486417,4.7463833,4.7428458,0.0228625,0.0874583,0.0210583,7.6611542,3.3766083,3.9138042,10.8350208,12.8517500,18.4000208,1.6232750,0.1916917,0.1320708,0.0141500,0.7807083,34.1383208,28.2731917
2013-06-05,00:00:00,16.4551333,1.5483500,3.9712917,3.8536500,7.0507875,26.4022208,2.5838833,5.1485375,1.2686250,3.9900500,9.4339875,4.0634250,2.8863667,17.4678292,31.6133500,26.0498667,5.0840708,0.0622292,0.5346042,9.1730375,6.5588583,2.9080333,0.3488042,5.6276542,2.8502208,2.5838833,0.4363500,1.3469208,3.3421000,0.0289000,5.1018333,5.0840708,0.0166667,0.0589583,0.0146042,7.2735750,3.2224833,3.7104000,10.2451417,12.3045500,18.0672167,1.4118583,0.1326958,0.1393167,0.0165875,0.9532250,25.1585292,11.7784000
2013-06-06,00:00:00,14.7282208,1.4738042,3.4923583,3.5406208,6.5288042,24.1069792,2.5696792,5.0956250,1.2589542,3.4900625,10.6430042,3.8629958,3.0681792,17.5208208,27.9728500,23.4000833,5.4097125,0.0445417,1.4212000,5.5289000,6.4445708,2.8469167,0.3193042,4.9443000,2.8547750,2.5696792,0.3352333,1.3535042,3.4989667,0.0179792,5.2558708,5.4097125,0.0126417,0.0423208,0.0106250,6.5233167,2.8363292,3.3927292,9.2315458,10.9655583,16.4285042,1.1158667,0.1028375,0.1105417,0.0156042,6.9130792,59.0843917,17.0731167
2013-06-07,00:00:00,16.8333917,1.2693750,3.6723792,3.7728958,7.2074125,24.7358125,2.4122583,4.6922125,1.0935958,3.1214750,10.0032083,3.4205083,3.1698125,17.1700542,26.3616250,24.0658000,5.2974583,0.0340208,0.9403917,4.2439000,6.7799833,2.7395292,0.2946375,5.5794292,3.2117833,2.4122583,0.2636750,1.1781250,2.9982958,0.0119542,4.9001917,5.2974583,0.0095958,0.0325458,0.0080375,5.5695708,2.4670625,2.8763125,8.4166500,9.8351917,14.6251917,0.8653208,0.0872750,0.0834458,0.0145208,12.7029375,104.3851167,30.6393500
2013-06-08,00:00:00,13.4304458,1.1121500,3.2228833,3.0627625,5.9148167,24.0592292,2.0369083,4.2220708,0.9214667,2.7762750,8.7182667,2.9087583,2.6664667,14.2114917,26.3317625,20.9948542,4.8912792,0.0274792,0.6705958,5.1602500,6.1616792,2.4878917,0.2694000,4.3374750,2.4726833,2.0369083,0.2148250,0.9949208,2.4656792,0.0093417,4.4185292,4.8912792,0.0073792,0.0263958,0.0062792,4.6927208,2.0877958,2.4046542,7.6787250,8.8450333,12.9729208,0.6792208,0.0793958,0.0692292,0.0169125,5.1270458,65.7844708,42.6931458
2013-06-09,00:00:00,11.6236583,0.9745667,2.9302708,2.6257333,4.9315750,20.3589667,1.7945333,3.8126000,0.7894750,2.4803417,7.2505583,2.4264417,2.2412083,11.9960333,22.5239667,18.2232625,4.4142292,0.0226667,0.5084125,5.3640583,5.5195708,2.2878875,0.2441542,3.9655500,2.2812417,1.7945333,0.1866542,0.8532917,2.0889583,0.0078042,3.9802833,4.4142292,0.0057917,0.0217375,0.0050542,3.9435292,1.7141458,2.0030625,7.0547750,7.9968583,11.5344292,0.5593333,0.1145500,0.0626083,0.0182333,3.2547083,51.5473042,25.2679417
2013-06-10,00:00:00,15.4920875,0.8617458,4.7262292,4.0799083,6.6533208,19.4409667,2.9706500,3.6300792,2.5339708,3.3483958,8.3658625,2.7593958,2.5577583,16.4599417,19.7360250,15.9329167,3.9995125,0.0194083,0.5176750,10.9678917,5.2474958,2.5010667,3.3287917,6.7723333,2.8872417,2.9706500,0.2574208,2.5093708,1.9555000,0.0524625,3.6696625,3.9995125,0.0061625,0.0187875,0.0043917,3.4888500,1.4527667,1.7902000,29.5982750,42.0724458,48.2161042,20.1905667,1.6460458,0.0543042,0.0159500,4.9904167,52.3024083,18.7988750
2013-06-11,00:00:00,37.8704583,1.7870500,8.0473292,12.9543333,28.1711708,36.2022750,2.5384417,3.4732542,3.0744083,4.1639417,9.4150833,6.5718542,5.5765333,15.1645542,22.1908167,26.0593958,4.2037458,0.0217167,0.3721875,6.8039625,10.5835333,14.1987958,13.6412500,10.2971208,3.9703708,2.5384417,0.3671083,3.2868500,2.5972625,0.1212500,3.6444000,4.2037458,0.0143000,0.0231000,0.0048208,3.1717500,1.7279167,2.4379625,32.5606292,56.0339917,71.9314625,4.6443125,1.0355375,0.0543708,0.4939042,5.7192958,51.7752333,15.1593292
2013-06-12,00:00:00,45.7751833,1.8773583,6.2694167,6.9196292,28.2334583,76.7318792,1.8699125,3.1660625,1.5267417,6.8241833,15.6774708,27.2063000,11.5648000,40.6142042,25.5758583,26.6393708,4.0074000,0.0570458,2.3876333,5.7240375,20.9577625,12.3343125,3.5380083,8.6623625,2.4975542,1.8699125,3.1354250,1.5884958,6.6295708,0.0746708,3.2316500,4.0074000,0.0118042,0.0651000,0.0041833,2.6541458,1.6984083,1.9061417,15.4132750,19.3017375,25.3971042,1.9317250,0.3367125,0.1467292,0.6696250,4.4789292,38.1876250,14.4328708
2013-06-13,00:00:00,29.3061167,1.5448833,6.1252333,5.5151917,14.4944000,58.6613750,11.6293542,10.5052792,10.6244458,25.6909167,28.7630958,17.3052375,14.0776083,54.7162917,85.5279417,75.9154417,25.9451208,10.5553292,18.0846000,95.5209125,15.5259917,4.6663333,1.5492208,8.7788833,4.5090250,11.6293542,10.1292708,10.5025250,6.4532167,13.6332375,12.2808208,25.9451208,3.2451125,10.7847875,7.3587792,2.8327833,1.9078833,6.2340875,62.9290333,90.9055667,110.3302458,43.5697667,20.7653708,0.7527667,9.4890292,5.9845583,61.0829333,21.5092125
2013-06-14,00:00:00,27.4934833,1.7687958,5.9011583,5.0734750,12.5652833,53.2498292,5.1723750,4.9387583,6.6967042,22.1286833,28.8038167,8.5516292,10.0740875,42.6667708,77.3210125,56.7705958,18.7195583,5.3331500,47.9364542,100.1698750,13.3977458,5.4636250,2.3363333,8.6198875,3.2252417,5.1723750,7.7700917,7.2904708,6.7559208,5.3367958,6.8369750,18.7195583,0.9531000,5.0776292,4.0592292,2.6465042,4.1557125,8.1903083,69.9584708,93.8285292,131.3000625,5.5175042,7.8950542,3.1657208,12.9990792,5.7703875,47.1391375,37.7490208
2013-06-15,00:00:00,21.7060375,2.1015833,4.9241417,4.7183583,9.8690708,44.8985208,3.2677833,4.1404250,2.9760833,11.7072875,20.9399917,7.0501833,6.9906708,32.4487208,54.2395500,43.3725208,5.1820458,0.9100167,34.4672042,58.3259958,13.8449542,6.5399750,2.7987042,7.0893042,3.4489042,3.2677833,1.5719417,3.1200083,6.8195708,0.1863250,4.1721875,5.1820458,0.2195417,0.8591667,0.2968458,2.7340792,2.4494625,3.5670250,25.6017125,36.7729583,49.3040250,4.1607208,0.5624208,1.2704792,2.1463500,4.2554625,39.7741750,39.3245875
2013-06-16,00:00:00,23.6215542,2.0776583,6.5238500,10.4838292,10.9419917,45.2035292,3.4445000,4.4014208,3.5305792,9.2310958,20.2625333,6.9468000,6.8758125,31.6901958,43.2092792,37.4687208,4.6387167,0.3620833,21.3054333,26.6851208,15.2588500,6.1690833,2.2445667,8.8033458,4.2660542,3.4445000,1.3005167,3.6593625,6.1394875,0.0657083,4.4431292,4.6387167,0.0921417,0.3430083,0.1091792,2.9118083,2.5300958,3.7647250,21.6913375,30.0507917,39.1266792,7.3417333,3.6867042,0.5242792,0.3102500,4.4089167,44.0514667,23.7479292
2013-06-17,00:00:00,33.7217458,2.4403625,6.7906042,8.7692333,19.4191000,56.1340417,3.2722583,4.3337833,3.2790292,8.6807292,19.2557125,7.2998667,6.2450375,31.2773667,44.0179958,39.0770667,4.9925167,0.1946042,4.7961583,14.3516958,14.4858000,5.3514417,1.8806333,9.3147042,3.7379750,3.2722583,1.5571958,3.4210792,5.3327125,3.6469458,4.4669208,4.9925167,0.0502000,0.1856250,0.0555583,2.9806958,2.5546833,3.7188833,23.0633292,30.3267667,39.9918167,3.6393958,1.9865333,0.2898792,0.1457958,4.2635375,40.7454667,16.8366167
2013-06-18,00:00:00,23.0686042,1.9871500,4.8712458,5.4821917,11.4240875,47.0475000,2.9512083,4.2094792,2.9191667,7.7377083,16.5418167,6.2595292,5.0602250,26.5821208,45.5520792,35.1489292,5.5678875,0.1274000,2.1209417,13.0325708,12.2744667,4.8252917,1.6830000,6.9201292,3.4980375,2.9512083,1.5613750,3.0399208,4.8476583,28.6310875,4.3280958,5.5678875,0.0340708,0.1222458,0.0344583,2.8804708,2.3549833,3.4408708,20.4915958,32.0772333,46.3171000,3.5459125,0.6788667,0.1890875,0.0863875,3.2068958,32.0082000,13.9564333
2013-06-19,00:00:00,19.5059417,1.9035500,3.8279208,4.3190750,9.7006542,38.0429708,2.5955750,3.9730917,2.8770250,6.8951083,14.6378917,5.8937333,4.2062167,23.8395833,39.5701500,31.0320292,5.0464167,0.0969292,1.2679042,12.8955667,10.7133417,4.4042542,1.4510583,5.4965875,3.2457708,2.5955750,1.6053875,2.9862958,4.1670375,2.4483708,4.0897667,5.0464167,0.0237458,0.0947667,0.0221500,2.6243792,2.2261833,3.1677208,14.4694125,18.9407250,26.9418250,1.9818458,0.7876667,0.1323208,0.0562333,2.7327583,26.9206292,12.7431208
2013-06-20,00:00:00,15.6194708,1.6485500,3.1810875,3.8245292,7.4732042,31.5904583,2.3237208,3.8043083,2.3433625,5.6966917,12.2401500,5.2373125,3.4857625,20.7866833,35.5135625,28.0773708,4.6965583,0.0749375,1.0043667,11.6226542,9.1323917,3.7943167,1.0736125,4.5480000,2.9322625,2.3237208,1.2638917,2.4541167,3.3416500,0.1291250,3.9128083,4.6965583,0.0163042,0.0713292,0.0151417,2.3232917,1.9418667,2.8780458,12.5070083,15.9691417,22.8274292,1.6830542,0.8112167,0.0944708,0.0389125,2.3200125,22.8249208,10.1487750
2013-06-21,00:00:00,13.0826125,1.3672792,2.6510625,3.2929000,6.2378875,25.8571375,2.0419792,3.5715167,1.7641292,4.5744375,9.8469583,4.3595625,2.6501583,17.2108125,32.0652083,24.3069458,4.3917083,0.0516500,0.9440500,10.9971917,7.5066833,3.1295500,0.7161958,3.7893583,2.5761625,2.0419792,0.9593792,1.8602917,2.5626042,0.0530333,3.6934667,4.3917083,0.0119542,0.0487750,0.0108958,2.0374500,1.7250750,2.5585583,11.5975750,14.5215792,20.7227458,1.3360875,0.7276667,0.0703042,0.0282458,1.9685833,19.4745292,8.0251875
